"CN","PLT_CN","STATECD","UNITCD","COUNTYCD","PLOT","INVYR","SUBP","CONDID","GROWTH_HABIT_CD","LAYER","COVER_PCT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"211885691020004","247063892010661",39,3,121,472,2012,2,1,"NT",4,4,"",2013-07-15,"20004","",,"",7,1
"211885692020004","247063892010661",39,3,121,472,2012,2,1,"NT",5,34,"",2013-07-15,"20004","",,"",7,1
"211885693020004","247063892010661",39,3,121,472,2012,2,1,"SH",1,20,"",2013-07-15,"20004","",,"",7,1
"211885694020004","247063892010661",39,3,121,472,2012,2,1,"SH",2,5,"",2013-07-15,"20004","",,"",7,1
"211885695020004","247063892010661",39,3,121,472,2012,2,1,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211885696020004","247063892010661",39,3,121,472,2012,2,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211885697020004","247063892010661",39,3,121,472,2012,2,1,"SH",5,25,"",2013-07-15,"20004","",,"",7,1
"211885683020004","247063892010661",39,3,121,472,2012,2,1,"TT",1,5,"",2013-07-15,"20004","",,"",7,1
"211885684020004","247063892010661",39,3,121,472,2012,2,1,"TT",2,5,"",2013-07-15,"20004","",,"",7,1
"211885685020004","247063892010661",39,3,121,472,2012,2,1,"TT",3,20,"",2013-07-15,"20004","",,"",7,1
"211885686020004","247063892010661",39,3,121,472,2012,2,1,"TT",4,60,"",2013-07-15,"20004","",,"",7,1
"211885687020004","247063892010661",39,3,121,472,2012,2,1,"TT",5,85,"",2013-07-15,"20004","",,"",7,1
"211885728020004","247063892010661",39,3,121,472,2012,3,1,"FB",1,18,"",2013-07-15,"20004","",,"",7,1
"211885729020004","247063892010661",39,3,121,472,2012,3,1,"FB",2,2,"",2013-07-15,"20004","",,"",7,1
"211885730020004","247063892010661",39,3,121,472,2012,3,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211885731020004","247063892010661",39,3,121,472,2012,3,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211885732020004","247063892010661",39,3,121,472,2012,3,1,"FB",5,18,"",2013-07-15,"20004","",,"",7,1
"211885733020004","247063892010661",39,3,121,472,2012,3,1,"GR",1,16,"",2013-07-15,"20004","",,"",7,1
"211885734020004","247063892010661",39,3,121,472,2012,3,1,"GR",2,1,"",2013-07-15,"20004","",,"",7,1
"211885735020004","247063892010661",39,3,121,472,2012,3,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211885736020004","247063892010661",39,3,121,472,2012,3,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211885737020004","247063892010661",39,3,121,472,2012,3,1,"GR",5,16,"",2013-07-15,"20004","",,"",7,1
"211885718020004","247063892010661",39,3,121,472,2012,3,1,"NT",1,20,"",2013-07-15,"20004","",,"",7,1
"211885719020004","247063892010661",39,3,121,472,2012,3,1,"NT",2,30,"",2013-07-15,"20004","",,"",7,1
"211885720020004","247063892010661",39,3,121,472,2012,3,1,"NT",3,10,"",2013-07-15,"20004","",,"",7,1
"211885721020004","247063892010661",39,3,121,472,2012,3,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211885722020004","247063892010661",39,3,121,472,2012,3,1,"NT",5,35,"",2013-07-15,"20004","",,"",7,1
"211885723020004","247063892010661",39,3,121,472,2012,3,1,"SH",1,60,"",2013-07-15,"20004","",,"",7,1
"211885724020004","247063892010661",39,3,121,472,2012,3,1,"SH",2,55,"",2013-07-15,"20004","",,"",7,1
"211885725020004","247063892010661",39,3,121,472,2012,3,1,"SH",3,15,"",2013-07-15,"20004","",,"",7,1
"211885726020004","247063892010661",39,3,121,472,2012,3,1,"SH",4,10,"",2013-07-15,"20004","",,"",7,1
"211885727020004","247063892010661",39,3,121,472,2012,3,1,"SH",5,95,"",2013-07-15,"20004","",,"",7,1
"211885713020004","247063892010661",39,3,121,472,2012,3,1,"TT",1,10,"",2013-07-15,"20004","",,"",7,1
"211885714020004","247063892010661",39,3,121,472,2012,3,1,"TT",2,15,"",2013-07-15,"20004","",,"",7,1
"211885715020004","247063892010661",39,3,121,472,2012,3,1,"TT",3,30,"",2013-07-15,"20004","",,"",7,1
"211885716020004","247063892010661",39,3,121,472,2012,3,1,"TT",4,30,"",2013-07-15,"20004","",,"",7,1
"211885717020004","247063892010661",39,3,121,472,2012,3,1,"TT",5,70,"",2013-07-15,"20004","",,"",7,1
"211885758020004","247063892010661",39,3,121,472,2012,4,1,"FB",1,18,"",2013-07-15,"20004","",,"",7,1
"211885759020004","247063892010661",39,3,121,472,2012,4,1,"FB",2,1,"",2013-07-15,"20004","",,"",7,1
"211885760020004","247063892010661",39,3,121,472,2012,4,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211885761020004","247063892010661",39,3,121,472,2012,4,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211885762020004","247063892010661",39,3,121,472,2012,4,1,"FB",5,19,"",2013-07-15,"20004","",,"",7,1
"211885763020004","247063892010661",39,3,121,472,2012,4,1,"GR",1,22,"",2013-07-15,"20004","",,"",7,1
"211885764020004","247063892010661",39,3,121,472,2012,4,1,"GR",2,1,"",2013-07-15,"20004","",,"",7,1
"211885765020004","247063892010661",39,3,121,472,2012,4,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211885766020004","247063892010661",39,3,121,472,2012,4,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211885767020004","247063892010661",39,3,121,472,2012,4,1,"GR",5,22,"",2013-07-15,"20004","",,"",7,1
"211885748020004","247063892010661",39,3,121,472,2012,4,1,"NT",1,15,"",2013-07-15,"20004","",,"",7,1
"211885749020004","247063892010661",39,3,121,472,2012,4,1,"NT",2,20,"",2013-07-15,"20004","",,"",7,1
"211885750020004","247063892010661",39,3,121,472,2012,4,1,"NT",3,5,"",2013-07-15,"20004","",,"",7,1
"211885751020004","247063892010661",39,3,121,472,2012,4,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211885752020004","247063892010661",39,3,121,472,2012,4,1,"NT",5,30,"",2013-07-15,"20004","",,"",7,1
"211885753020004","247063892010661",39,3,121,472,2012,4,1,"SH",1,63,"",2013-07-15,"20004","",,"",7,1
"211885754020004","247063892010661",39,3,121,472,2012,4,1,"SH",2,65,"",2013-07-15,"20004","",,"",7,1
"211885755020004","247063892010661",39,3,121,472,2012,4,1,"SH",3,38,"",2013-07-15,"20004","",,"",7,1
"211885756020004","247063892010661",39,3,121,472,2012,4,1,"SH",4,15,"",2013-07-15,"20004","",,"",7,1
"211885757020004","247063892010661",39,3,121,472,2012,4,1,"SH",5,80,"",2013-07-15,"20004","",,"",7,1
"211885743020004","247063892010661",39,3,121,472,2012,4,1,"TT",1,15,"",2013-07-15,"20004","",,"",7,1
"211885744020004","247063892010661",39,3,121,472,2012,4,1,"TT",2,10,"",2013-07-15,"20004","",,"",7,1
"211885745020004","247063892010661",39,3,121,472,2012,4,1,"TT",3,25,"",2013-07-15,"20004","",,"",7,1
"211885746020004","247063892010661",39,3,121,472,2012,4,1,"TT",4,80,"",2013-07-15,"20004","",,"",7,1
"211885747020004","247063892010661",39,3,121,472,2012,4,1,"TT",5,90,"",2013-07-15,"20004","",,"",7,1
"211885788020004","247063892010661",39,3,121,472,2012,4,2,"FB",1,1,"",2013-07-15,"20004","",,"",7,1
"211885789020004","247063892010661",39,3,121,472,2012,4,2,"FB",2,1,"",2013-07-15,"20004","",,"",7,1
"211885790020004","247063892010661",39,3,121,472,2012,4,2,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211885791020004","247063892010661",39,3,121,472,2012,4,2,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211885792020004","247063892010661",39,3,121,472,2012,4,2,"FB",5,2,"",2013-07-15,"20004","",,"",7,1
"211885793020004","247063892010661",39,3,121,472,2012,4,2,"GR",1,3,"",2013-07-15,"20004","",,"",7,1
"211885794020004","247063892010661",39,3,121,472,2012,4,2,"GR",2,2,"",2013-07-15,"20004","",,"",7,1
"211885795020004","247063892010661",39,3,121,472,2012,4,2,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211885796020004","247063892010661",39,3,121,472,2012,4,2,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211885797020004","247063892010661",39,3,121,472,2012,4,2,"GR",5,3,"",2013-07-15,"20004","",,"",7,1
"211885778020004","247063892010661",39,3,121,472,2012,4,2,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211885779020004","247063892010661",39,3,121,472,2012,4,2,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211885780020004","247063892010661",39,3,121,472,2012,4,2,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211885781020004","247063892010661",39,3,121,472,2012,4,2,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211885782020004","247063892010661",39,3,121,472,2012,4,2,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211885783020004","247063892010661",39,3,121,472,2012,4,2,"SH",1,1,"",2013-07-15,"20004","",,"",7,1
"211885784020004","247063892010661",39,3,121,472,2012,4,2,"SH",2,1,"",2013-07-15,"20004","",,"",7,1
"211885785020004","247063892010661",39,3,121,472,2012,4,2,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211885786020004","247063892010661",39,3,121,472,2012,4,2,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211885787020004","247063892010661",39,3,121,472,2012,4,2,"SH",5,1,"",2013-07-15,"20004","",,"",7,1
"211885773020004","247063892010661",39,3,121,472,2012,4,2,"TT",1,1,"",2013-07-15,"20004","",,"",7,1
"211885774020004","247063892010661",39,3,121,472,2012,4,2,"TT",2,1,"",2013-07-15,"20004","",,"",7,1
"211885775020004","247063892010661",39,3,121,472,2012,4,2,"TT",3,3,"",2013-07-15,"20004","",,"",7,1
"211885776020004","247063892010661",39,3,121,472,2012,4,2,"TT",4,2,"",2013-07-15,"20004","",,"",7,1
"211885777020004","247063892010661",39,3,121,472,2012,4,2,"TT",5,3,"",2013-07-15,"20004","",,"",7,1
"211887663020004","247063879010661",39,4,133,64,2012,1,1,"FB",1,5,"",2013-07-15,"20004","",,"",7,1
"211887664020004","247063879010661",39,4,133,64,2012,1,1,"FB",2,0,"",2013-07-15,"20004","",,"",7,1
"211887665020004","247063879010661",39,4,133,64,2012,1,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211887666020004","247063879010661",39,4,133,64,2012,1,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211887667020004","247063879010661",39,4,133,64,2012,1,1,"FB",5,5,"",2013-07-15,"20004","",,"",7,1
"211887668020004","247063879010661",39,4,133,64,2012,1,1,"GR",1,1,"",2013-07-15,"20004","",,"",7,1
"211887669020004","247063879010661",39,4,133,64,2012,1,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211887670020004","247063879010661",39,4,133,64,2012,1,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211887671020004","247063879010661",39,4,133,64,2012,1,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211887672020004","247063879010661",39,4,133,64,2012,1,1,"GR",5,1,"",2013-07-15,"20004","",,"",7,1
"211887653020004","247063879010661",39,4,133,64,2012,1,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211887654020004","247063879010661",39,4,133,64,2012,1,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211887655020004","247063879010661",39,4,133,64,2012,1,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211887656020004","247063879010661",39,4,133,64,2012,1,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211887657020004","247063879010661",39,4,133,64,2012,1,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211887658020004","247063879010661",39,4,133,64,2012,1,1,"SH",1,1,"",2013-07-15,"20004","",,"",7,1
"211887659020004","247063879010661",39,4,133,64,2012,1,1,"SH",2,0,"",2013-07-15,"20004","",,"",7,1
"211887660020004","247063879010661",39,4,133,64,2012,1,1,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211887661020004","247063879010661",39,4,133,64,2012,1,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211887662020004","247063879010661",39,4,133,64,2012,1,1,"SH",5,1,"",2013-07-15,"20004","",,"",7,1
"211887648020004","247063879010661",39,4,133,64,2012,1,1,"TT",1,30,"",2013-07-15,"20004","",,"",7,1
"211887649020004","247063879010661",39,4,133,64,2012,1,1,"TT",2,25,"",2013-07-15,"20004","",,"",7,1
"211887650020004","247063879010661",39,4,133,64,2012,1,1,"TT",3,60,"",2013-07-15,"20004","",,"",7,1
"211887651020004","247063879010661",39,4,133,64,2012,1,1,"TT",4,92,"",2013-07-15,"20004","",,"",7,1
"211887652020004","247063879010661",39,4,133,64,2012,1,1,"TT",5,95,"",2013-07-15,"20004","",,"",7,1
"211887693020004","247063879010661",39,4,133,64,2012,2,1,"FB",1,35,"",2013-07-15,"20004","",,"",7,1
"211887694020004","247063879010661",39,4,133,64,2012,2,1,"FB",2,1,"",2013-07-15,"20004","",,"",7,1
"211887695020004","247063879010661",39,4,133,64,2012,2,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211887696020004","247063879010661",39,4,133,64,2012,2,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211887697020004","247063879010661",39,4,133,64,2012,2,1,"FB",5,35,"",2013-07-15,"20004","",,"",7,1
"211887698020004","247063879010661",39,4,133,64,2012,2,1,"GR",1,0,"",2013-07-15,"20004","",,"",7,1
"211887699020004","247063879010661",39,4,133,64,2012,2,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211887700020004","247063879010661",39,4,133,64,2012,2,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211887701020004","247063879010661",39,4,133,64,2012,2,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211887702020004","247063879010661",39,4,133,64,2012,2,1,"GR",5,0,"",2013-07-15,"20004","",,"",7,1
"211887683020004","247063879010661",39,4,133,64,2012,2,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211887684020004","247063879010661",39,4,133,64,2012,2,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211887685020004","247063879010661",39,4,133,64,2012,2,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211887686020004","247063879010661",39,4,133,64,2012,2,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211887687020004","247063879010661",39,4,133,64,2012,2,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211887688020004","247063879010661",39,4,133,64,2012,2,1,"SH",1,4,"",2013-07-15,"20004","",,"",7,1
"211887689020004","247063879010661",39,4,133,64,2012,2,1,"SH",2,3,"",2013-07-15,"20004","",,"",7,1
"211887690020004","247063879010661",39,4,133,64,2012,2,1,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211887691020004","247063879010661",39,4,133,64,2012,2,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211887692020004","247063879010661",39,4,133,64,2012,2,1,"SH",5,4,"",2013-07-15,"20004","",,"",7,1
"211887678020004","247063879010661",39,4,133,64,2012,2,1,"TT",1,15,"",2013-07-15,"20004","",,"",7,1
"211887679020004","247063879010661",39,4,133,64,2012,2,1,"TT",2,24,"",2013-07-15,"20004","",,"",7,1
"211887682020004","247063879010661",39,4,133,64,2012,2,1,"TT",5,95,"",2013-07-15,"20004","",,"",7,1
"211887680020004","247063879010661",39,4,133,64,2012,2,1,"TT",3,38,"",2013-07-15,"20004","",,"",7,1
"211887681020004","247063879010661",39,4,133,64,2012,2,1,"TT",4,93,"",2013-07-15,"20004","",,"",7,1
"211887723020004","247063879010661",39,4,133,64,2012,3,1,"FB",1,18,"",2013-07-15,"20004","",,"",7,1
"211887724020004","247063879010661",39,4,133,64,2012,3,1,"FB",2,1,"",2013-07-15,"20004","",,"",7,1
"211887725020004","247063879010661",39,4,133,64,2012,3,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211887726020004","247063879010661",39,4,133,64,2012,3,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211887727020004","247063879010661",39,4,133,64,2012,3,1,"FB",5,18,"",2013-07-15,"20004","",,"",7,1
"211887728020004","247063879010661",39,4,133,64,2012,3,1,"GR",1,6,"",2013-07-15,"20004","",,"",7,1
"211887729020004","247063879010661",39,4,133,64,2012,3,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211887730020004","247063879010661",39,4,133,64,2012,3,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211887731020004","247063879010661",39,4,133,64,2012,3,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211887732020004","247063879010661",39,4,133,64,2012,3,1,"GR",5,6,"",2013-07-15,"20004","",,"",7,1
"211887713020004","247063879010661",39,4,133,64,2012,3,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211887714020004","247063879010661",39,4,133,64,2012,3,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211887715020004","247063879010661",39,4,133,64,2012,3,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211887716020004","247063879010661",39,4,133,64,2012,3,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211887717020004","247063879010661",39,4,133,64,2012,3,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211887718020004","247063879010661",39,4,133,64,2012,3,1,"SH",1,8,"",2013-07-15,"20004","",,"",7,1
"211887719020004","247063879010661",39,4,133,64,2012,3,1,"SH",2,3,"",2013-07-15,"20004","",,"",7,1
"211887720020004","247063879010661",39,4,133,64,2012,3,1,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211887721020004","247063879010661",39,4,133,64,2012,3,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211887722020004","247063879010661",39,4,133,64,2012,3,1,"SH",5,10,"",2013-07-15,"20004","",,"",7,1
"211887708020004","247063879010661",39,4,133,64,2012,3,1,"TT",1,7,"",2013-07-15,"20004","",,"",7,1
"211887709020004","247063879010661",39,4,133,64,2012,3,1,"TT",2,6,"",2013-07-15,"20004","",,"",7,1
"211887710020004","247063879010661",39,4,133,64,2012,3,1,"TT",3,25,"",2013-07-15,"20004","",,"",7,1
"211887711020004","247063879010661",39,4,133,64,2012,3,1,"TT",4,93,"",2013-07-15,"20004","",,"",7,1
"211887712020004","247063879010661",39,4,133,64,2012,3,1,"TT",5,95,"",2013-07-15,"20004","",,"",7,1
"211887753020004","247063879010661",39,4,133,64,2012,4,1,"FB",1,7,"",2013-07-15,"20004","",,"",7,1
"211887754020004","247063879010661",39,4,133,64,2012,4,1,"FB",2,0,"",2013-07-15,"20004","",,"",7,1
"211887755020004","247063879010661",39,4,133,64,2012,4,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211887756020004","247063879010661",39,4,133,64,2012,4,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211887757020004","247063879010661",39,4,133,64,2012,4,1,"FB",5,7,"",2013-07-15,"20004","",,"",7,1
"211887758020004","247063879010661",39,4,133,64,2012,4,1,"GR",1,1,"",2013-07-15,"20004","",,"",7,1
"211887759020004","247063879010661",39,4,133,64,2012,4,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211887760020004","247063879010661",39,4,133,64,2012,4,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211887761020004","247063879010661",39,4,133,64,2012,4,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211887762020004","247063879010661",39,4,133,64,2012,4,1,"GR",5,1,"",2013-07-15,"20004","",,"",7,1
"211887743020004","247063879010661",39,4,133,64,2012,4,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211887744020004","247063879010661",39,4,133,64,2012,4,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211887745020004","247063879010661",39,4,133,64,2012,4,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211887746020004","247063879010661",39,4,133,64,2012,4,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211887747020004","247063879010661",39,4,133,64,2012,4,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211887748020004","247063879010661",39,4,133,64,2012,4,1,"SH",1,2,"",2013-07-15,"20004","",,"",7,1
"211887749020004","247063879010661",39,4,133,64,2012,4,1,"SH",2,1,"",2013-07-15,"20004","",,"",7,1
"211887750020004","247063879010661",39,4,133,64,2012,4,1,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211887751020004","247063879010661",39,4,133,64,2012,4,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211887752020004","247063879010661",39,4,133,64,2012,4,1,"SH",5,2,"",2013-07-15,"20004","",,"",7,1
"211887738020004","247063879010661",39,4,133,64,2012,4,1,"TT",1,15,"",2013-07-15,"20004","",,"",7,1
"211887739020004","247063879010661",39,4,133,64,2012,4,1,"TT",2,25,"",2013-07-15,"20004","",,"",7,1
"211887740020004","247063879010661",39,4,133,64,2012,4,1,"TT",3,60,"",2013-07-15,"20004","",,"",7,1
"211887741020004","247063879010661",39,4,133,64,2012,4,1,"TT",4,95,"",2013-07-15,"20004","",,"",7,1
"211887742020004","247063879010661",39,4,133,64,2012,4,1,"TT",5,95,"",2013-07-15,"20004","",,"",7,1
"211885226020004","247063227010661",39,1,141,646,2012,1,1,"FB",1,1,"",2013-07-15,"20004","",,"",7,1
"211885227020004","247063227010661",39,1,141,646,2012,1,1,"FB",2,0,"",2013-07-15,"20004","",,"",7,1
"211885228020004","247063227010661",39,1,141,646,2012,1,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211885229020004","247063227010661",39,1,141,646,2012,1,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211885230020004","247063227010661",39,1,141,646,2012,1,1,"FB",5,1,"",2013-07-15,"20004","",,"",7,1
"211885231020004","247063227010661",39,1,141,646,2012,1,1,"GR",1,0,"",2013-07-15,"20004","",,"",7,1
"211885232020004","247063227010661",39,1,141,646,2012,1,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211885233020004","247063227010661",39,1,141,646,2012,1,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211885234020004","247063227010661",39,1,141,646,2012,1,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211885235020004","247063227010661",39,1,141,646,2012,1,1,"GR",5,0,"",2013-07-15,"20004","",,"",7,1
"211885216020004","247063227010661",39,1,141,646,2012,1,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211885217020004","247063227010661",39,1,141,646,2012,1,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211885218020004","247063227010661",39,1,141,646,2012,1,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211885219020004","247063227010661",39,1,141,646,2012,1,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211885220020004","247063227010661",39,1,141,646,2012,1,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211885221020004","247063227010661",39,1,141,646,2012,1,1,"SH",1,2,"",2013-07-15,"20004","",,"",7,1
"211885222020004","247063227010661",39,1,141,646,2012,1,1,"SH",2,3,"",2013-07-15,"20004","",,"",7,1
