"CN","INVYR","STATECD","COUNTYCD","O3PLOT","FIELD_ID","SPLIT_PLOTID","GROUND_LOC_CD","MEASYEAR","BIOSPCD","AMNT_MAX","AMNT_MIN","AMNT_MEAN","SVRTY_MAX","SVRTY_MIN","SVRTY_MEAN","PLANT_INJ_CNT","PLANT_EVAL_CNT","PLANT_RATIO","BIOSPCD_SUM","BIOSPCD_INDEX","ELEV","PLTSIZE","ASPECT","TERRPOS","SOILDPTH","SOILDRN","PLOTWET","PLTDSTRB","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"226137819010661",2000,39,163,1921,192,1,1,2000,365,0,0,0,0,0,0,0,16,0,0,0,770,2,90,3,1,1,,0,"",2010-06-07,"10661","",,""
"226137821010661",2000,39,163,1921,192,1,1,2000,366,0,0,0,0,0,0,0,14,0,0,0,770,2,90,3,1,1,,0,"",2010-06-07,"10661","",,""
"226137823010661",2000,39,163,1921,192,1,1,2000,541,0,0,0,0,0,0,0,30,0,0,0,770,2,90,3,1,1,,0,"",2010-06-07,"10661","",,""
"226137824010661",2000,39,163,1921,192,1,1,2000,621,0,0,0,0,0,0,0,24,0,0,0,770,2,90,3,1,1,,0,"",2010-06-07,"10661","",,""
"226137825010661",2000,39,163,1921,192,1,1,2000,915,0,0,0,0,0,0,0,30,0,0,0,770,2,90,3,1,1,,0,"",2010-06-07,"10661","",,""
"226137827010661",2000,39,163,1141,114,1,1,2000,541,0,0,0,0,0,0,0,30,0,0,0,990,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226137829010661",2000,39,163,1141,114,1,1,2000,621,0,0,0,0,0,0,0,20,0,0,0,990,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226137830010661",2000,39,163,1141,114,1,1,2000,915,0,0,0,0,0,0,0,30,0,0,0,990,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"248864070010661",2010,39,79,3701,370,1,1,2010,365,0,0,0,0,0,0,0,30,0,0,0,719,1,132,3,1,1,,0,"",2011-05-24,"10661","",,""
"248864071010661",2010,39,79,3701,370,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,719,1,132,3,1,1,,0,"",2011-05-24,"10661","",,""
"248864073010661",2010,39,79,3701,370,1,1,2010,915,0,0,0,0,0,0,0,16,0,0,0,719,1,132,3,1,1,,0,"",2011-05-24,"10661","",,""
"248864074010661",2010,39,79,3701,370,1,1,2010,931,0,0,0,0,0,0,0,30,0,0,0,719,1,132,3,1,1,,0,"",2011-05-24,"10661","",,""
"248864076010661",2010,39,1,3921,392,1,1,2010,365,0.16,0.16,0.16,0.16,0.16,0.16,1,30,0.03333333,0.0256,0.00085333,666,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864077010661",2010,39,1,3921,392,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,666,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864078010661",2010,39,1,3921,392,1,1,2010,541,0,0,0,0,0,0,0,30,0,0,0,666,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864052010661",2010,39,105,7461,746,1,2,2010,366,0,0,0,0,0,0,0,30,0,0,0,888,1,110,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864053010661",2010,39,105,7461,746,1,2,2010,541,0,0,0,0,0,0,0,14,0,0,0,888,1,110,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864054010661",2010,39,105,7461,746,1,2,2010,621,0,0,0,0,0,0,0,30,0,0,0,888,1,110,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864055010661",2010,39,105,7461,746,1,2,2010,762,0,0,0,0,0,0,0,14,0,0,0,888,1,110,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864056010661",2010,39,105,7461,746,1,2,2010,915,0,0,0,0,0,0,0,30,0,0,0,888,1,110,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864057010661",2010,39,105,7461,746,1,2,2010,931,0,0,0,0,0,0,0,15,0,0,0,888,1,110,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864084010661",2010,39,145,4511,451,1,2,2010,366,0,0,0,0,0,0,0,30,0,0,0,915,1,0,5,1,2,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864085010661",2010,39,145,4511,451,1,2,2010,621,0,0,0,0,0,0,0,30,0,0,0,915,1,0,5,1,2,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864086010661",2010,39,145,4511,451,1,2,2010,915,0,0,0,0,0,0,0,30,0,0,0,915,1,0,5,1,2,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864087010661",2010,39,145,4511,451,1,2,2010,931,0,0,0,0,0,0,0,30,0,0,0,915,1,0,5,1,2,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864438010661",2010,39,13,15641,1564,1,1,2010,365,0,0,0,0,0,0,0,30,0,0,0,1258,2,0,1,1,1,,0,"",2011-05-24,"10661","",,""
"248864439010661",2010,39,13,15641,1564,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,1258,2,0,1,1,1,,0,"",2011-05-24,"10661","",,""
"248864440010661",2010,39,13,15641,1564,1,1,2010,541,0,0,0,0,0,0,0,31,0,0,0,1258,2,0,1,1,1,,0,"",2011-05-24,"10661","",,""
"248864442010661",2010,39,13,15641,1564,1,1,2010,931,0,0,0,0,0,0,0,31,0,0,0,1258,2,0,1,1,1,,0,"",2011-05-24,"10661","",,""
"248864449010661",2010,39,167,10411,1041,1,4,2010,365,0,0,0,0,0,0,0,30,0,0,0,628,2,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864450010661",2010,39,167,10411,1041,1,4,2010,366,0,0,0,0,0,0,0,30,0,0,0,628,2,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864451010661",2010,39,167,10411,1041,1,4,2010,541,0,0,0,0,0,0,0,30,0,0,0,628,2,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864453010661",2010,39,167,10411,1041,1,4,2010,915,0,0,0,0,0,0,0,21,0,0,0,628,2,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864466010661",2010,39,119,4841,484,1,2,2010,365,0,0,0,0,0,0,0,30,0,0,0,1069,1,0,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864467010661",2010,39,119,4841,484,1,2,2010,366,0,0,0,0,0,0,0,30,0,0,0,1069,1,0,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864468010661",2010,39,119,4841,484,1,2,2010,541,0,0,0,0,0,0,0,30,0,0,0,1069,1,0,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864470010661",2010,39,163,5741,574,1,2,2010,366,0,0,0,0,0,0,0,30,0,0,0,937,1,0,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864472010661",2010,39,163,5741,574,1,2,2010,621,0,0,0,0,0,0,0,30,0,0,0,937,1,0,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864473010661",2010,39,163,5741,574,1,2,2010,915,0,0,0,0,0,0,0,15,0,0,0,937,1,0,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864474010661",2010,39,163,5741,574,1,2,2010,931,0,0,0,0,0,0,0,30,0,0,0,937,1,0,1,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864476010661",2010,39,131,8671,867,1,1,2010,365,0,0,0,0,0,0,0,30,0,0,0,721,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864477010661",2010,39,131,8671,867,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,721,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864478010661",2010,39,131,8671,867,1,1,2010,541,0,0,0,0,0,0,0,24,0,0,0,721,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864479010661",2010,39,131,8671,867,1,1,2010,915,0,0,0,0,0,0,0,30,0,0,0,721,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864483010661",2010,39,73,1881,188,1,2,2010,621,0,0,0,0,0,0,0,30,0,0,0,739,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864484010661",2010,39,73,1881,188,1,2,2010,762,0,0,0,0,0,0,0,22,0,0,0,739,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864485010661",2010,39,73,1881,188,1,2,2010,915,0,0,0,0,0,0,0,31,0,0,0,739,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864486010661",2010,39,73,1881,188,1,2,2010,931,0,0,0,0,0,0,0,30,0,0,0,739,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864488010661",2010,39,119,11801,1180,1,1,2010,365,0,0,0,0,0,0,0,30,0,0,0,820,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864489010661",2010,39,119,11801,1180,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,820,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864490010661",2010,39,119,11801,1180,1,1,2010,541,0,0,0,0,0,0,0,17,0,0,0,820,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864493010661",2010,39,71,8741,874,1,1,2010,365,0,0,0,0,0,0,0,21,0,0,0,1148,1,280,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864494010661",2010,39,71,8741,874,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,1148,1,280,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864495010661",2010,39,71,8741,874,1,1,2010,541,0,0,0,0,0,0,0,26,0,0,0,1148,1,280,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864497010661",2010,39,71,8741,874,1,1,2010,915,0,0,0,0,0,0,0,12,0,0,0,1148,1,280,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864500010661",2010,39,71,8742,874,2,1,2010,365,0,0,0,0,0,0,0,9,0,0,0,1141,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864502010661",2010,39,71,8742,874,2,1,2010,541,0,0,0,0,0,0,0,4,0,0,0,1141,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864503010661",2010,39,71,8742,874,2,1,2010,762,0,0,0,0,0,0,0,10,0,0,0,1141,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864504010661",2010,39,71,8742,874,2,1,2010,915,0,0,0,0,0,0,0,18,0,0,0,1141,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864505010661",2010,39,71,8742,874,2,1,2010,931,0,0,0,0,0,0,0,17,0,0,0,1141,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864509010661",2010,39,47,12132,1213,2,1,2010,541,0,0,0,0,0,0,0,30,0,0,0,829,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864517010661",2010,39,15,6481,648,1,1,2010,365,0,0,0,0,0,0,0,30,0,0,0,666,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864518010661",2010,39,15,6481,648,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,666,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864519010661",2010,39,15,6481,648,1,1,2010,541,0,0,0,0,0,0,0,30,0,0,0,666,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864522010661",2010,39,135,2871,287,1,1,2010,365,0,0,0,0,0,0,0,30,0,0,0,973,2,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864524010661",2010,39,135,2871,287,1,1,2010,541,0.38,0.16,0.27,0.38,0.38,0.38,2,30,0.06666667,0.1026,0.00684,973,2,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864526010661",2010,39,135,2871,287,1,1,2010,915,0,0,0,0,0,0,0,30,0,0,0,973,2,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864528010661",2010,39,57,14351,1435,1,1,2010,365,0,0,0,0,0,0,0,30,0,0,0,800,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864529010661",2010,39,57,14351,1435,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,800,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864531010661",2010,39,57,14351,1435,1,1,2010,762,0,0,0,0,0,0,0,30,0,0,0,800,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864532010661",2010,39,57,14351,1435,1,1,2010,915,0,0,0,0,0,0,0,30,0,0,0,800,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864533010661",2010,39,57,14351,1435,1,1,2010,931,0,0,0,0,0,0,0,19,0,0,0,800,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864844010661",2010,39,157,8191,819,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,878,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864845010661",2010,39,157,8191,819,1,1,2010,762,0,0,0,0,0,0,0,10,0,0,0,878,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864846010661",2010,39,157,8191,819,1,1,2010,915,0,0,0,0,0,0,0,30,0,0,0,878,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864847010661",2010,39,157,8191,819,1,1,2010,931,0,0,0,0,0,0,0,30,0,0,0,878,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864850010661",2010,39,31,3181,318,1,2,2010,762,0,0,0,0,0,0,0,6,0,0,0,1117,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864851010661",2010,39,31,3181,318,1,2,2010,915,0,0,0,0,0,0,0,30,0,0,0,1117,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864855010661",2010,39,31,3182,318,2,2,2010,762,0,0,0,0,0,0,0,24,0,0,0,1117,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864860010661",2010,39,151,10621,1062,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,1127,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864861010661",2010,39,151,10621,1062,1,1,2010,541,0,0,0,0,0,0,0,30,0,0,0,1127,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864862010661",2010,39,151,10621,1062,1,1,2010,762,0,0,0,0,0,0,0,14,0,0,0,1127,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864863010661",2010,39,151,10621,1062,1,1,2010,915,0,0,0,0,0,0,0,30,0,0,0,1127,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864865010661",2010,39,151,4531,453,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,1207,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864866010661",2010,39,151,4531,453,1,1,2010,541,0,0,0,0,0,0,0,30,0,0,0,1207,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864867010661",2010,39,151,4531,453,1,1,2010,621,0,0,0,0,0,0,0,25,0,0,0,1207,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864868010661",2010,39,151,4531,453,1,1,2010,762,0,0,0,0,0,0,0,10,0,0,0,1207,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864869010661",2010,39,151,4531,453,1,1,2010,915,0,0,0,0,0,0,0,30,0,0,0,1207,1,0,4,1,1,,0,"",2011-05-24,"10661","",,""
"248864871010661",2010,39,89,1221,122,1,3,2010,365,0,0,0,0,0,0,0,14,0,0,0,1199,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864872010661",2010,39,89,1221,122,1,3,2010,366,0,0,0,0,0,0,0,30,0,0,0,1199,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864873010661",2010,39,89,1221,122,1,3,2010,541,0,0,0,0,0,0,0,13,0,0,0,1199,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864874010661",2010,39,89,1221,122,1,3,2010,762,0,0,0,0,0,0,0,30,0,0,0,1199,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864875010661",2010,39,89,1221,122,1,3,2010,915,0,0,0,0,0,0,0,30,0,0,0,1199,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864876010661",2010,39,89,1221,122,1,3,2010,931,0,0,0,0,0,0,0,12,0,0,0,1199,1,0,4,1,1,,0,"",2011-05-24,"10661","",2011-05-25,"10661"
"248864878010661",2010,39,41,8681,868,1,1,2010,365,0,0,0,0,0,0,0,19,0,0,0,937,1,0,4,1,2,,0,"",2011-05-24,"10661","",,""
"248864879010661",2010,39,41,8681,868,1,1,2010,366,0,0,0,0,0,0,0,30,0,0,0,937,1,0,4,1,2,,0,"",2011-05-24,"10661","",,""
"234058787010661",2008,39,111,4841,484,1,1,2008,762,0,0,0,0,0,0,0,10,0,0,0,954,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058788010661",2008,39,111,4841,484,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,954,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058789010661",2008,39,111,4841,484,1,1,2008,931,0,0,0,0,0,0,0,20,0,0,0,954,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058804010661",2008,39,119,11801,1180,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,808,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058805010661",2008,39,119,11801,1180,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,808,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058806010661",2008,39,119,11801,1180,1,1,2008,541,0,0,0,0,0,0,0,18,0,0,0,808,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058796010661",2008,39,131,8671,867,1,1,2008,365,0.63,0.38,0.505,0.38,0.035,0.2075,6,29,0.20689655,0.12635,0.02614138,719,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058797010661",2008,39,131,8671,867,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,719,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058798010661",2008,39,131,8671,867,1,1,2008,931,0,0,0,0,0,0,0,22,0,0,0,719,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058821010661",2008,39,135,2871,287,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,965,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058822010661",2008,39,135,2871,287,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,965,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058823010661",2008,39,135,2871,287,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,965,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058390010661",2008,39,145,4511,451,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,581,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058391010661",2008,39,145,4511,451,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,581,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058392010661",2008,39,145,4511,451,1,1,2008,915,0,0,0,0,0,0,0,18,0,0,0,581,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059155010661",2008,39,151,10621,1062,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,1111,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059156010661",2008,39,151,10621,1062,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,1111,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059157010661",2008,39,151,10621,1062,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,1111,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059159010661",2008,39,151,4531,453,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,1211,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059160010661",2008,39,151,4531,453,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,1211,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059161010661",2008,39,151,4531,453,1,1,2008,762,0,0,0,0,0,0,0,17,0,0,0,1211,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059162010661",2008,39,151,4531,453,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,1211,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059443010661",2008,39,155,1461,146,1,2,2008,365,0,0,0,0,0,0,0,30,0,0,0,929,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059444010661",2008,39,155,1461,146,1,2,2008,366,0,0,0,0,0,0,0,30,0,0,0,929,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059445010661",2008,39,155,1461,146,1,2,2008,541,0,0,0,0,0,0,0,30,0,0,0,929,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059446010661",2008,39,155,1461,146,1,2,2008,915,0,0,0,0,0,0,0,30,0,0,0,929,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059146010661",2008,39,157,8191,819,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,907,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059147010661",2008,39,157,8191,819,1,1,2008,762,0,0,0,0,0,0,0,30,0,0,0,907,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059148010661",2008,39,157,8191,819,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,907,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059149010661",2008,39,157,8191,819,1,1,2008,931,0,0,0,0,0,0,0,30,0,0,0,907,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058792010661",2008,39,163,5741,574,1,2,2008,621,0,0,0,0,0,0,0,30,0,0,0,949,1,100,1,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234058793010661",2008,39,163,5741,574,1,2,2008,915,0,0,0,0,0,0,0,30,0,0,0,949,1,100,1,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234058794010661",2008,39,163,5741,574,1,2,2008,931,0,0,0,0,0,0,0,30,0,0,0,949,1,100,1,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234058770010661",2008,39,167,10411,1041,1,4,2008,365,0,0,0,0,0,0,0,30,0,0,0,650,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234058771010661",2008,39,167,10411,1041,1,4,2008,366,0,0,0,0,0,0,0,30,0,0,0,650,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234058772010661",2008,39,167,10411,1041,1,4,2008,541,0,0,0,0,0,0,0,30,0,0,0,650,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059172010661",2008,39,169,4701,470,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,960,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059173010661",2008,39,169,4701,470,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,960,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059175010661",2008,39,169,4701,470,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,960,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059485010661",2008,39,173,9181,918,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,642,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059486010661",2008,39,173,9181,918,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,642,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059487010661",2008,39,173,9181,918,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,642,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059186010661",2008,39,175,6571,657,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,802,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059187010661",2008,39,175,6571,657,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,802,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059188010661",2008,39,175,6571,657,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,802,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058812010661",2008,39,47,12131,1213,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,884,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058813010661",2008,39,47,12131,1213,1,1,2008,762,0,0,0,0,0,0,0,30,0,0,0,884,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058814010661",2008,39,47,12131,1213,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,884,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058825010661",2008,39,57,14351,1435,1,1,2008,365,0,0,0,0,0,0,0,11,0,0,0,960,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058826010661",2008,39,57,14351,1435,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,960,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058827010661",2008,39,57,14351,1435,1,1,2008,541,0,0,0,0,0,0,0,16,0,0,0,960,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058829010661",2008,39,57,14351,1435,1,1,2008,762,0,0,0,0,0,0,0,30,0,0,0,960,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058830010661",2008,39,57,14351,1435,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,960,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059151010661",2008,39,59,3181,318,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,815,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059152010661",2008,39,59,3181,318,1,1,2008,541,0,0,0,0,0,0,0,15,0,0,0,815,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059153010661",2008,39,59,3181,318,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,815,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058808010661",2008,39,71,8741,874,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,1117,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058809010661",2008,39,71,8741,874,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,1117,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058810010661",2008,39,71,8741,874,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,1117,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058800010661",2008,39,73,1881,188,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,1241,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058801010661",2008,39,73,1881,188,1,1,2008,621,0,0,0,0,0,0,0,30,0,0,0,1241,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058802010661",2008,39,73,1881,188,1,1,2008,931,0,0,0,0,0,0,0,30,0,0,0,1241,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059471010661",2008,39,77,13861,1386,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,926,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059472010661",2008,39,77,13861,1386,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,926,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
