"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","TRANSECT","SEGMNT","MEASYEAR","CONDID","SLOPE_BEGNDIST","SLOPE_ENDDIST","SLOPE","HORIZ_LENGTH","HORIZ_BEGNDIST","HORIZ_ENDDIST","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_IN_INSTANCE","MODIFIED_DATE","SEGMNT_STATUS_CD","SEGMNT_NONSAMPLE_REASN_CD","TRANSECT_LENGTH"
"42786004020004","66428653010538",2005,39,107,4416,1,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786005020004","66428653010538",2005,39,107,4416,1,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786006020004","66428653010538",2005,39,107,4416,2,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786007020004","66428653010538",2005,39,107,4416,2,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786008020004","66428653010538",2005,39,107,4416,2,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786009020004","66428653010538",2005,39,107,4416,3,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786010020004","66428653010538",2005,39,107,4416,3,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786011020004","66428653010538",2005,39,107,4416,3,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786012020004","66428653010538",2005,39,107,4416,4,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786013020004","66428653010538",2005,39,107,4416,4,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786014020004","66428653010538",2005,39,107,4416,4,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"62036929010538","66414281010538",2005,39,113,3539,1,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036931010538","66414281010538",2005,39,113,3539,1,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036936010538","66414281010538",2005,39,113,3539,1,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036945010538","66414281010538",2005,39,113,3539,2,270,2,2005,2,22,24,0,2,22,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"223758054010661","66414281010538",2005,39,113,3539,2,30,1,2005,1,0,24,0,24,0,24,"",2010-04-26,"10661","","126144",2019-06-14,,,
"62036940010538","66414281010538",2005,39,113,3539,2,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036944010538","66414281010538",2005,39,113,3539,2,270,1,2005,1,0,22,0,22,0,22,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036947010538","66414281010538",2005,39,113,3539,3,30,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036948010538","66414281010538",2005,39,113,3539,3,150,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036949010538","66414281010538",2005,39,113,3539,3,270,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036950010538","66414281010538",2005,39,113,3539,4,30,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036951010538","66414281010538",2005,39,113,3539,4,150,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036952010538","66414281010538",2005,39,113,3539,4,270,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036813010538","66415946010538",2005,39,119,2977,1,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036818010538","66415946010538",2005,39,119,2977,1,150,1,2005,1,0,24.475293665245,20,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036822010538","66415946010538",2005,39,119,2977,1,270,1,2005,1,0,24.475293665245,20,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036825010538","66415946010538",2005,39,119,2977,2,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036827010538","66415946010538",2005,39,119,2977,2,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036830010538","66415946010538",2005,39,119,2977,2,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036833010538","66415946010538",2005,39,119,2977,3,30,1,2005,1,0,24.11970149069,10,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036836010538","66415946010538",2005,39,119,2977,3,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036839010538","66415946010538",2005,39,119,2977,3,270,1,2005,1,0,24.11970149069,10,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036843010538","66415946010538",2005,39,119,2977,4,30,1,2005,1,0,25.848791074246,40,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036845010538","66415946010538",2005,39,119,2977,4,150,1,2005,1,0,24.268498099388,15,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036849010538","66415946010538",2005,39,119,2977,4,270,1,2005,1,0,25.056735621385,30,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"42783598020004","66415298010538",2005,39,119,4718,1,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783599020004","66415298010538",2005,39,119,4718,1,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783600020004","66415298010538",2005,39,119,4718,1,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783601020004","66415298010538",2005,39,119,4718,2,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783602020004","66415298010538",2005,39,119,4718,2,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783603020004","66415298010538",2005,39,119,4718,2,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783604020004","66415298010538",2005,39,119,4718,3,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783605020004","66415298010538",2005,39,119,4718,3,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783606020004","66415298010538",2005,39,119,4718,3,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783607020004","66415298010538",2005,39,119,4718,4,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783608020004","66415298010538",2005,39,119,4718,4,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783609020004","66415298010538",2005,39,119,4718,4,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"62036696010538","66416242010538",2005,39,121,4839,1,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036697010538","66416242010538",2005,39,121,4839,1,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036698010538","66416242010538",2005,39,121,4839,1,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036699010538","66416242010538",2005,39,121,4839,2,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036700010538","66416242010538",2005,39,121,4839,2,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036701010538","66416242010538",2005,39,121,4839,2,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036702010538","66416242010538",2005,39,121,4839,3,30,1,2005,2,0,12,0,12,0,12,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036703010538","66416242010538",2005,39,121,4839,3,30,2,2005,1,12,24,0,12,12,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036704010538","66416242010538",2005,39,121,4839,3,150,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036707010538","66416242010538",2005,39,121,4839,3,270,1,2005,2,0,13,0,13,0,13,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036708010538","66416242010538",2005,39,121,4839,3,270,2,2005,1,13,24,0,11,13,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036710010538","66416242010538",2005,39,121,4839,4,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036711010538","66416242010538",2005,39,121,4839,4,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036712010538","66416242010538",2005,39,121,4839,4,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036787010538","66416953010538",2005,39,129,4055,1,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036789010538","66416953010538",2005,39,129,4055,1,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036792010538","66416953010538",2005,39,129,4055,1,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036795010538","66416953010538",2005,39,129,4055,2,30,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036796010538","66416953010538",2005,39,129,4055,2,150,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036797010538","66416953010538",2005,39,129,4055,2,270,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036798010538","66416953010538",2005,39,129,4055,3,30,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036799010538","66416953010538",2005,39,129,4055,3,150,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036800010538","66416953010538",2005,39,129,4055,3,270,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036801010538","66416953010538",2005,39,129,4055,4,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036803010538","66416953010538",2005,39,129,4055,4,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036806010538","66416953010538",2005,39,129,4055,4,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"42784261020004","66429344010538",2005,39,133,1429,1,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784262020004","66429344010538",2005,39,133,1429,1,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784263020004","66429344010538",2005,39,133,1429,1,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784264020004","66429344010538",2005,39,133,1429,2,30,1,2005,2,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784265020004","66429344010538",2005,39,133,1429,2,150,1,2005,2,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784266020004","66429344010538",2005,39,133,1429,2,270,1,2005,2,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784267020004","66429344010538",2005,39,133,1429,3,30,1,2005,2,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784268020004","66429344010538",2005,39,133,1429,3,150,1,2005,2,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784269020004","66429344010538",2005,39,133,1429,3,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784270020004","66429344010538",2005,39,133,1429,4,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784271020004","66429344010538",2005,39,133,1429,4,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784272020004","66429344010538",2005,39,133,1429,4,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783234020004","66429651010538",2005,39,135,1846,1,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783235020004","66429651010538",2005,39,135,1846,1,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783236020004","66429651010538",2005,39,135,1846,1,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783237020004","66429651010538",2005,39,135,1846,2,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783238020004","66429651010538",2005,39,135,1846,2,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783239020004","66429651010538",2005,39,135,1846,2,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783240020004","66429651010538",2005,39,135,1846,3,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783241020004","66429651010538",2005,39,135,1846,3,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783242020004","66429651010538",2005,39,135,1846,3,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783243020004","66429651010538",2005,39,135,1846,4,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783244020004","66429651010538",2005,39,135,1846,4,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783245020004","66429651010538",2005,39,135,1846,4,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783897020004","66429833010538",2005,39,137,1210,1,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783898020004","66429833010538",2005,39,137,1210,1,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783899020004","66429833010538",2005,39,137,1210,1,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783900020004","66429833010538",2005,39,137,1210,2,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783901020004","66429833010538",2005,39,137,1210,2,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783902020004","66429833010538",2005,39,137,1210,2,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783903020004","66429833010538",2005,39,137,1210,3,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783904020004","66429833010538",2005,39,137,1210,3,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783905020004","66429833010538",2005,39,137,1210,3,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783906020004","66429833010538",2005,39,137,1210,4,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783907020004","66429833010538",2005,39,137,1210,4,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783908020004","66429833010538",2005,39,137,1210,4,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783247020004","66418744010538",2005,39,141,1223,1,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783248020004","66418744010538",2005,39,141,1223,1,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783249020004","66418744010538",2005,39,141,1223,1,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783250020004","66418744010538",2005,39,141,1223,2,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783251020004","66418744010538",2005,39,141,1223,2,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783252020004","66418744010538",2005,39,141,1223,2,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783253020004","66418744010538",2005,39,141,1223,3,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783254020004","66418744010538",2005,39,141,1223,3,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783255020004","66418744010538",2005,39,141,1223,3,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783256020004","66418744010538",2005,39,141,1223,4,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783257020004","66418744010538",2005,39,141,1223,4,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783258020004","66418744010538",2005,39,141,1223,4,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783572020004","66429973010538",2005,39,143,2797,1,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783573020004","66429973010538",2005,39,143,2797,1,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783574020004","66429973010538",2005,39,143,2797,1,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783575020004","66429973010538",2005,39,143,2797,2,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783576020004","66429973010538",2005,39,143,2797,2,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783577020004","66429973010538",2005,39,143,2797,2,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783578020004","66429973010538",2005,39,143,2797,3,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783579020004","66429973010538",2005,39,143,2797,3,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783580020004","66429973010538",2005,39,143,2797,3,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783581020004","66429973010538",2005,39,143,2797,4,30,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783582020004","66429973010538",2005,39,143,2797,4,150,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783583020004","66429973010538",2005,39,143,2797,4,270,1,2005,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"62035984010538","66419770010538",2005,39,145,2326,1,30,1,2005,1,0,0.3,0,0.3,0,0.3,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62035985010538","66419770010538",2005,39,145,2326,1,30,2,2005,2,0.3,24.265141873146,15,23.7,0.3,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62035988010538","66419770010538",2005,39,145,2326,1,150,1,2005,1,0,0.1,0,0.1,0,0.1,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62035989010538","66419770010538",2005,39,145,2326,1,150,2,2005,2,0.1,24.473313274974,20,23.9,0.1,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62035991010538","66419770010538",2005,39,145,2326,1,270,1,2005,2,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62035993010538","66419770010538",2005,39,145,2326,2,30,1,2005,1,0,24.268498099388,15,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62035996010538","66419770010538",2005,39,145,2326,2,150,1,2005,1,0,24.738633753706,25,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036001010538","66419770010538",2005,39,145,2326,2,270,1,2005,1,0,24.029981273401,5,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036006010538","66419770010538",2005,39,145,2326,3,30,1,2005,1,0,24.475293665245,20,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036030010538","66419770010538",2005,39,145,2326,4,150,1,2005,1,0,24.738633753706,25,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036012010538","66419770010538",2005,39,145,2326,3,150,1,2005,1,0,25.056735621385,30,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036015010538","66419770010538",2005,39,145,2326,3,270,1,2005,1,0,24.738633753706,25,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036026010538","66419770010538",2005,39,145,2326,4,30,1,2005,1,0,24.268498099388,15,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62036034010538","66419770010538",2005,39,145,2326,4,270,1,2005,1,0,24.11970149069,10,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038015010538","66420013010538",2005,39,147,4936,1,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038016010538","66420013010538",2005,39,147,4936,1,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038017010538","66420013010538",2005,39,147,4936,1,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038018010538","66420013010538",2005,39,147,4936,2,30,1,2005,1,0,16,0,16,0,16,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038019010538","66420013010538",2005,39,147,4936,2,30,2,2005,2,16,24,0,8,16,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038021010538","66420013010538",2005,39,147,4936,2,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038022010538","66420013010538",2005,39,147,4936,2,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038023010538","66420013010538",2005,39,147,4936,3,30,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038024010538","66420013010538",2005,39,147,4936,3,150,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
"62038025010538","66420013010538",2005,39,147,4936,3,270,1,2005,1,0,24,0,24,0,24,"",2006-05-03,"10538","","126144",2019-06-14,,,
