"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","TRANSECT","CWDID","MEASYEAR","CONDID","SLOPDIST","HORIZ_DIST","SPCD","DECAYCD","TRANSDIA","SMALLDIA","LARGEDIA","LENGTH","HOLLOWCD","CWDHSTCD","VOLCF","DRYBIO","CARBON","COVER_PCT","LPA_UNADJ","LPA_PLOT","LPA_COND","LPA_UNADJ_RGN","LPA_PLOT_RGN","LPA_COND_RGN","COVER_PCT_RGN","CHARRED_CD","ORNTCD_PNWRS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CWD_SAMPLE_METHOD","HOLLOW_DIA","HORIZ_DIST_CD","INCLINATION","LARGE_END_DIA_CLASS","LENGTH_CD","VOLCF_AC_UNADJ","VOLCF_AC_PLOT","VOLCF_AC_COND","DRYBIO_AC_UNADJ","DRYBIO_AC_PLOT","DRYBIO_AC_COND","CARBON_AC_UNADJ","CARBON_AC_PLOT","CARBON_AC_COND"
"62036919010538","66422980010538",2005,39,165,2886,4,150,2,2005,1,16.6,16.416343457614,998,4,4,4,5,4,"N",1,4.47241666666666666666666666666666666667E-01,6.095080992,2.992684767072,2.84793540234387707625012972892775938464E-01,5.9395875E01,5.9395875E01,8.27040440840661902943037673280621325298E01,,,,,,"","",2006-05-03,"10538","",2019-06-14,"126144","1",,,,,,2.6564310128125E01,2.6564310128125E01,3.69886945162312363908749074060813882562E01,362.022668715708,362.022668715708,5.04087847058321886532665778115262132177E02,177.753130339412628,177.753130339412628,2.47507132905636046287538897054593706899E02
"62036921010538","66422980010538",2005,39,165,2886,4,150,4,2005,1,14.1,13.944002575443,998,3,3,3,6,11,"N",1,1.34990625,19.7107911,9.6779984301,2.84793540234387707625012972892775938464E-01,2.15985E01,2.15985E01,3.00741978487513419252013699374771391017E01,,,,,,"","",2006-05-03,"10538","",2019-06-14,"126144","1",,,,,,2.9155950140625E01,2.9155950140625E01,4.05973476397659911607163617871624993055E01,425.72352157335,425.72352157335,5.9278623129680709653231602827143194986E02,209.03024909251485,209.03024909251485,2.91058039566732284397367169881273087381E02
"62036925010538","66422980010538",2005,39,165,2886,4,270,1,2005,1,17.9,17.701960716343,313,3,3,3,4,8,"N",1,5.45416666666666666666666666666666666667E-01,10.1489388,4.9831289508,2.21506086848968217041676756694381285472E-01,2.96979375E01,2.96979375E01,4.13520220420330951471518836640310662649E01,,,,,,"","",2006-05-03,"10538","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,2.25540820220922173115090898817569440586E01,301.402550173725,301.402550173725,4.19679140960844910223021461610971052821E02,147.988652135298975,147.988652135298975,2.06062458211774850919503537650986786935E02
"175077435010661","76388826010538",2007,39,1,561,1,30,1,2007,1,22.9,22.9,998,3,3,3,4,8,"N",1,5.45416666666666666666666666666666666667E-01,7.963956,3.910302396,1.59079861111111111111111111111111111111E-01,2.96979375E01,2.96979375E01,2.96979375E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,236.51306754075,236.51306754075,236.51306754075,116.12791616250825,116.12791616250825,116.12791616250825
"175077436010661","76388826010538",2007,39,1,561,4,30,1,2007,1,10.3,10.3,800,3,4,3,5,4,"N",1,3.70883333333333333333333333333333333333E-01,6.14449836,3.01694869476,1.81805555555555555555555555555555555556E-01,5.9395875E01,5.9395875E01,5.9395875E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,22.02894010625,22.02894010625,22.02894010625,364.957856528265,364.957856528265,364.957856528265,179.194307555378115,179.194307555378115,179.194307555378115
"175077543010661","76389426010538",2007,39,7,120,4,30,1,2007,1,6.8,6.8,693,3,4,3,5,15,"N",2,1.3908125,23.274457206,11.427758488146,1.81805555555555555555555555555555555556E-01,15.8389,15.8389,15.8389,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,22.02894010625,22.02894010625,22.02894010625,368.6418002401134,368.6418002401134,368.6418002401134,181.0031239178956794,181.0031239178956794,181.0031239178956794
"175077542010661","76389426010538",2007,39,7,120,1,150,1,2007,1,10.1,10.1,998,4,3,3,4,4,"N",1,2.72708333333333333333333333333333333333E-01,3.7165128,1.8248077848,1.59079861111111111111111111111111111111E-01,5.9395875E01,5.9395875E01,5.9395875E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,108.3860550850077,108.3860550850077,108.3860550850077
"175077544010661","76389426010538",2007,39,7,120,4,270,1,2007,1,19.7,19.7,998,3,4,3,5,10,"N",1,9.27208333333333333333333333333333333333E-01,13.5387252,6.6475140732,1.81805555555555555555555555555555555556E-01,2.375835E01,2.375835E01,2.375835E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,2.202894010625E01,2.202894010625E01,2.202894010625E01,321.65777185542,321.65777185542,321.65777185542,157.93396598101122,157.93396598101122,157.93396598101122
"175077545010661","76389426010538",2007,39,7,120,4,270,2,2007,1,21.6,21.6,998,3,4,3,5,11,"N",1,1.01992916666666666666666666666666666667E00,1.48925977200000000000000000000000000001E01,7.31226548052000000000000000000000000002E00,1.81805555555555555555555555555555555556E-01,2.15985E01,2.15985E01,2.15985E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,2.20289401062500000000000000000000000001E01,2.20289401062500000000000000000000000001E01,2.20289401062500000000000000000000000001E01,3.21657771855420000000000000000000000001E02,3.21657771855420000000000000000000000001E02,3.21657771855420000000000000000000000001E02,157.93396598101122,157.93396598101122,157.93396598101122
"175077546010661","76389426010538",2007,39,7,120,4,270,3,2007,1,22.1,22.1,998,3,3,3,6,8,"N",1,0.98175,14.3351208,7.0385443128,0.20453125,2.96979375E01,2.96979375E01,2.96979375E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,2.9155950140625E01,2.9155950140625E01,2.9155950140625E01,425.72352157335,425.72352157335,425.72352157335,209.03024909251485,209.03024909251485,209.03024909251485
"175077547010661","76389426010538",2007,39,7,120,4,270,4,2007,1,23.7,23.7,998,3,3,3,6,14,"N",1,1.7180625,25.0864614,12.3174525474,0.20453125,1.697025E01,1.697025E01,1.697025E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,2.9155950140625E01,2.9155950140625E01,2.9155950140625E01,425.72352157335,425.72352157335,425.72352157335,209.03024909251485,209.03024909251485,209.03024909251485
"175077643010661","76389048010538",2007,39,9,598,4,150,1,2007,1,21.6,21.361025221955,901,3,3,3,3,3,"N",1,0.1472625,3.5358126804,1.7360840260764,1.36354166666666666666666666666666666667E-01,7.91945E01,7.91945E01,7.91945E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,11.66238005625,11.66238005625,11.66238005625,280.0169173179378,280.0169173179378,280.0169173179378,137.4883064031074598,137.4883064031074598,137.4883064031074598
"175077995010661","76389478010538",2007,39,35,575,3,30,1,2007,1,16.8,16.8,318,2,6,5,9,24,"N",1,6.9377,203.642030592,99.988237020672,3.18159722222222222222222222222222222222E-01,9.89931250000000000000000000000000000002E00,9.89931250000000000000000000000000000002E00,9.89931250000000000000000000000000000002E00,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,6.86784603312500000000000000000000000001E01,6.86784603312500000000000000000000000001E01,6.86784603312500000000000000000000000001E01,2.015916098964768E03,2.015916098964768E03,2.015916098964768E03,9.89814804591701088000000000000000000002E02,9.89814804591701088000000000000000000002E02,9.89814804591701088000000000000000000002E02
"175077996010661","76389478010538",2007,39,35,575,3,30,2,2007,1,16,16,318,2,3,3,4,11,"N",1,7.49947916666666666666666666666666666667E-01,22.0131912,10.8084768792,1.59079861111111111111111111111111111111E-01,2.15985E01,2.15985E01,2.15985E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,1.6197750078125E01,1.6197750078125E01,1.6197750078125E01,475.4519101332,475.4519101332,475.4519101332,233.4468878754012,233.4468878754012,233.4468878754012
"175077989010661","76389478010538",2007,39,35,575,1,150,1,2007,1,18.6,18.6,531,3,3,3,4,4,"N",1,2.72708333333333333333333333333333333333E-01,4.56464008,2.24123827928,1.59079861111111111111111111111111111111E-01,5.9395875E01,5.9395875E01,5.9395875E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,271.12079161167,271.12079161167,271.12079161167,133.12030868132997,133.12030868132997,133.12030868132997
"175077990010661","76389478010538",2007,39,35,575,2,150,1,2007,1,19.7,19.7,998,3,4,3,4,5,"N",1,3.40885416666666666666666666666666666667E-01,4.9774725,2.4439389975,1.59079861111111111111111111111111111111E-01,4.75167E01,4.75167E01,4.75167E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,236.51306754075,236.51306754075,236.51306754075,116.12791616250825,116.12791616250825,116.12791616250825
"175077991010661","76389478010538",2007,39,35,575,2,150,2,2007,1,12.2,12.2,318,2,10,6,10,42,"N",1,15.5771,457.233993216,224.501890669056,3.63611111111111111111111111111111111111E-01,5.65675,5.65675,5.65675,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,88.115760425,88.115760425,88.115760425,2586.458391124608,2586.458391124608,2586.458391124608,1269.951070042182528,1269.951070042182528,1269.951070042182528
"175077992010661","76389478010538",2007,39,35,575,2,150,3,2007,1,7.4,7.4,318,3,4,3,10,51,"N",1,15.15985625,376.119671928,184.674758916648,2.95434027777777777777777777777777777778E-01,4.65849999999999999999999999999999999998E00,4.65849999999999999999999999999999999998E00,4.65849999999999999999999999999999999998E00,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,7.06221903406249999999999999999999999997E01,7.06221903406249999999999999999999999997E01,7.06221903406249999999999999999999999997E01,1.75215349167658799999999999999999999999E03,1.75215349167658799999999999999999999999E03,1.75215349167658799999999999999999999999E03,8.60307364413204707999999999999999999996E02,8.60307364413204707999999999999999999996E02,8.60307364413204707999999999999999999996E02
"175077993010661","76389478010538",2007,39,35,575,2,150,4,2007,1,4.2,4.2,998,3,4,3,4,25,"N",1,1.70442708333333333333333333333333333333E00,2.48873625E01,1.22196949875E01,1.59079861111111111111111111111111111111E-01,9.50334000000000000000000000000000000001E00,9.50334000000000000000000000000000000001E00,9.50334000000000000000000000000000000001E00,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,1.6197750078125E01,1.6197750078125E01,1.6197750078125E01,236.51306754075,236.51306754075,236.51306754075,116.12791616250825,116.12791616250825,116.12791616250825
"175077994010661","76389478010538",2007,39,35,575,2,270,1,2007,1,1.5,1.5,998,3,8,7,10,26,"N",1,1.05647208333333333333333333333333333333E01,154.26182772,75.74255741052,3.86336805555555555555555555555555555556E-01,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,9.65385904656249999999999999999999999999E01,9.65385904656249999999999999999999999999E01,9.65385904656249999999999999999999999999E01,1409.61788254287,1409.61788254287,1409.61788254287,692.12238032854917,692.12238032854917,692.12238032854917
"175077997010661","76389478010538",2007,39,35,575,3,270,1,2007,1,5.3,5.3,998,3,9,9,12,17,"N",1,10.43109375,152.3106585,74.7845333235,4.77239583333333333333333333333333333333E-01,1.39755E01,1.39755E01,1.39755E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,145.779750703125,145.779750703125,145.779750703125,2.12861760786675E03,2.12861760786675E03,2.12861760786675E03,1.04515124546257425E03,1.04515124546257425E03,1.04515124546257425E03
"175078159010661","76388870010538",2007,39,53,778,1,30,1,2007,1,20.1,19.709671581387,68,3,5,4,16,30,"Y",1,22.253,356.200388544,185.580402431424,4.54513888888888888888888888888888888889E-01,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,176.23152085,176.23152085,176.23152085,2.82091116705478079999999999999999999999E03,2.82091116705478079999999999999999999999E03,2.82091116705478079999999999999999999999E03,1.4696947180355407968E03,1.4696947180355407968E03,1.4696947180355407968E03
"175078163010661","76388870010538",2007,39,53,778,3,150,1,2007,1,15.3,15.280910784831,837,3,4,3,4,6,"N",1,0.4090625,11.56407252,5.67795960732,1.59079861111111111111111111111111111111E-01,3.959725E01,3.959725E01,3.959725E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,457.90547059257,457.90547059257,457.90547059257,224.83158606095187,224.83158606095187,224.83158606095187
"175078160010661","76388870010538",2007,39,53,778,1,270,1,2007,1,21.8,21.691810746578,802,2,6,3,10,30,"N",1,8.9175625,249.06966084,122.29320347244,2.95434027777777777777777777777777777778E-01,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,7.06221903406249999999999999999999999998E01,7.06221903406249999999999999999999999998E01,7.06221903406249999999999999999999999998E01,1.972494725539338E03,1.972494725539338E03,1.972494725539338E03,9.68494910239814957999999999999999999998E02,9.68494910239814957999999999999999999998E02,9.68494910239814957999999999999999999998E02
"175078161010661","76388870010538",2007,39,53,778,1,270,2,2007,1,21.6,21.492803308536,802,2,4,3,4,7,"N",1,4.77239583333333333333333333333333333333E-01,13.3294161,6.5447433051,1.59079861111111111111111111111111111111E-01,3.39405E01,3.39405E01,3.39405E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,452.40704714205,452.40704714205,452.40704714205,222.13186014674655,222.13186014674655,222.13186014674655
"175078162010661","76388870010538",2007,39,53,778,1,270,3,2007,1,15.1,15.025061572171,998,4,6,6,6,4,"Y",1,0.7854,10.703556864,5.255446420224,2.72708333333333333333333333333333333333E-01,5.9395875E01,5.9395875E01,5.9395875E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,4.6649520225E01,4.6649520225E01,4.6649520225E01,635.747125549536,635.747125549536,635.747125549536,312.151838644822176,312.151838644822176,312.151838644822176
"175078164010661","76388870010538",2007,39,53,778,4,270,1,2007,1,0.7,0.696526033147,837,3,4,3,12,36,"N",1,15.020775,424.6327429344,208.4946767807904,3.40885416666666666666666666666666666667E-01,6.59954166666666666666666666666666666668E00,6.59954166666666666666666666666666666668E00,6.59954166666666666666666666666666666668E00,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,9.91302304781250000000000000000000000002E01,9.91302304781250000000000000000000000002E01,9.91302304781250000000000000000000000002E01,2.80238148002652840000000000000000000001E03,2.80238148002652840000000000000000000001E03,2.80238148002652840000000000000000000001E03,1.3759693066930254444E03,1.3759693066930254444E03,1.3759693066930254444E03
"175078284010661","76389928010538",2007,39,61,506,2,150,1,2007,1,10.1,9.98825716397,541,3,3,3,4,18,"N",1,1.2271875,18.95268375,9.30576772125,1.96462264150943396226415094339622641509E-01,1.31990833333333333333333333333333333334E01,1.31990833333333333333333333333333333334E01,1.63007547169811320754716981132075471698E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,1.6197750078125E01,1.6197750078125E01,2.00040824292452830188679245283018867925E01,2.50158052206562500000000000000000000001E02,2.50158052206562500000000000000000000001E02,3.08943049037264150943396226415094339623E02,122.8276036334221875,122.8276036334221875,1.51691037077296698113207547169811320755E02
"175078282010661","76389928010538",2007,39,61,506,2,30,1,2007,1,18.8,18.592003433924,541,3,8,8,8,6,"N",1,2.0944,32.3459136,15.8818435776,4.49056603773584905660377358490566037736E-01,3.959725E01,3.959725E01,4.89022641509433962264150943396226415095E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,8.29324804E01,8.29324804E01,1.02420902037735849056603773584905660377E02,1280.8092272976,1280.8092272976,1.58178841107079245283018867924528301887E03,628.8773306031216,628.8773306031216,7.76658109835759094339622641509433962264E02
"175078283010661","76389928010538",2007,39,61,506,2,30,2,2007,1,13.2,13.053959857862,541,3,5,5,7,22,"N",1,4.43969166666666666666666666666666666667E00,68.5665981,33.6661996671,3.36792452830188679245283018867924528302E-01,1.079925E01,1.079925E01,1.33369811320754716981132075471698113208E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,4.79453402312500000000000000000000000001E01,4.79453402312500000000000000000000000001E01,5.92120839905660377358490566037735849058E01,7.40467834531425000000000000000000000001E02,7.40467834531425000000000000000000000001E02,9.14471425150301886792452830188679245285E02,363.569706754929675,363.569706754929675,4.49005469748798226415094339622641509435E02
"175078290010661","76389928010538",2007,39,61,506,4,30,1,2007,1,15,14.55213750218,541,4,11,8,13,35,"N",1,2.22393645833333333333333333333333333333E01,320.56709685,157.39844455335,5.89386792452830188679245283018867924528E-01,6.78809999999999999999999999999999999999E00,6.78809999999999999999999999999999999999E00,8.3832452830188679245283018867924528302E00,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,150.963030728125,150.963030728125,1.86438048240566037735849056603773584906E02,2.176041510127485E03,2.176041510127485E03,2.68739260255881509433962264150943396227E03,1.068436381472595135E03,1.068436381472595135E03,1.31950976785637821132075471698113207547E03
"175078285010661","76389928010538",2007,39,61,506,2,150,2,2007,1,5.9,5.834724481923,541,3,5,4,5,21,"N",1,2.34801875,36.262801575,17.805035573325,2.52594339622641509433962264150943396226E-01,1.13135E01,1.13135E01,1.3972075471698113207547169811320754717E01,,,,,,"","",2008-12-29,"10661","",2019-06-14,"126144","1",,,,,,2.6564310128125E01,2.6564310128125E01,3.28066951839622641509433962264150943396E01,410.2592056187625,410.2592056187625,5.06666600421113207547169811320754716981E02,201.4372699588123875,201.4372699588123875,2.48773300806766584905660377358490566038E02
