"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"66286591010538","59810871010538","",2002,39,4,139,520,1,1,318,12.5,92,75,31,62,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",75,50,"ACSA53"
"66286368010538","59810637010538","",2002,39,4,139,829,2,1,833,9,72,38,26,82,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,2,,,,,,,,,"",,"",,,,,"",,,""
"66286286010538","59810557010538","",2002,39,4,139,941,1,1,541,6.3,41,16,36,84,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",78,50,"FRAM06"
"66286416010538","59810690010538","",2002,39,4,139,3722,1,1,125,9.4,54,31,4,71,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",84,50,"PIRE01"
"66286417010538","59810690010538","",2002,39,4,139,3722,2,2,125,11.8,65,42,4,66,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",76,50,"PIRE01"
"66288613010538","59812935010538","",2002,39,4,151,1622,2,1,318,14.5,85,98,31,53,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",61,50,"ACSA53"
"66288702010538","59813030010538","",2002,39,4,151,4701,2,1,621,12.6,85,35,39,94,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",98,50,"LITU09"
"66288765010538","59813098010538","",2002,39,4,153,515,1,1,621,12.4,82,49,39,82,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",82,50,"LITU09"
"66288995010538","59813329010538","",2002,39,4,153,597,2,1,541,7.1,48,27,36,66,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",67,50,"FRAM06"
"66289112010538","59813451010538","",2002,39,4,153,2079,1,1,317,8,61,32,32,74,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",66,50,"ACSA01"
"66289047010538","59813380010538","",2002,39,4,153,3576,2,1,317,18.2,109,56,32,86,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",108,50,"ACSA01"
"66289048010538","59813380010538","",2002,39,4,153,3576,3,2,544,8.1,63,28,36,89,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",89,50,"FRPE01"
"66288867010538","59813201010538","",2002,39,4,153,4163,1,1,972,8.5,55,48,41,46,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",56,50,"ULAM02"
"66289176010538","59813514010538","",2002,39,4,155,447,1,1,316,9.5,68,31,32,87,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",98,50,"ACRU02"
"66289719010538","59814067010538","",2002,39,4,155,538,1,1,762,7,67,36,41,73,50,,,,1,,0,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",87,50,"PRSE02"
"66289288010538","59813629010538","",2002,39,4,155,1960,1,1,762,6.1,60,27,41,88,50,,,,2,,0,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",100,50,"PRSE02"
"66292055010538","59816458010538","",2002,39,4,169,1391,1,1,802,17,82,90,25,63,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",55,50,"QUAL02"
"66269608010538","59830637010538","",2002,39,5,17,1821,1,1,541,14.6,73,45,36,75,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",77,50,"FRAM06"
"66269609010538","59830637010538","",2002,39,5,17,1821,2,2,541,8,45,24,36,67,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",67,50,"FRAM06"
"66269481010538","59830508010538","",2002,39,5,17,2698,1,1,541,11.1,82,36,36,95,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",97,50,"FRAM06"
"66270463010538","59831524010538","",2002,39,5,27,164,1,1,316,13.7,71,41,32,69,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",82,50,"ACRU02"
"66272401010538","59817069010538","",2002,39,5,45,43,1,1,837,16.3,88,53,28,83,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",86,50,"QUVE01"
"66272493010538","59817163010538","",2002,39,5,45,5545,1,1,833,15,78,59,26,69,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,2,,,,,,,,,"",,"",,,,,"",,,""
"66272873010538","59817558010538","",2002,39,5,49,3670,1,1,541,12.3,67,33,36,82,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",83,50,"FRAM06"
"273812776489998","59817393010538","",2002,39,5,49,4909,1,1,544,15.3,89,67,36,63,50,3,31,58.4,2,,1,"",2014-08-08,"489998","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",83,50,"FRPE01"
"66274120010538","59818833010538","",2002,39,5,57,689,1,1,541,20.5,107,70,36,93,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",92,50,"FRAM06"
"66275040010538","59819768010538","",2002,39,5,61,1994,1,1,901,13.3,68,57,42,52,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",66,50,"ROPS01"
"66275041010538","59819768010538","",2002,39,5,61,1994,2,2,407,13,90,63,29,66,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",76,50,"CARY01"
"66279917010538","59824810010538","",2002,39,5,89,48,2,1,802,12.2,82,62,25,71,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",71,50,"QUAL02"
"66279981010538","59824875010538","",2002,39,5,89,868,1,1,541,11.2,58,39,36,64,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",66,50,"FRAM06"
"66279784010538","59824674010538","",2002,39,5,89,2144,1,1,802,16.8,110,70,25,91,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",87,50,"QUAL02"
"66279785010538","59824674010538","",2002,39,5,89,2144,2,2,802,17.4,89,97,25,67,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",57,50,"QUAL02"
"66280882010538","59827104010538","",2002,39,5,109,2388,1,1,833,14.8,89,68,26,75,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,2,,,,,,,,,"",,"",,,,,"",,,""
"66281965010538","59806151010538","",2002,39,5,113,153,2,1,830,11.4,70,43,28,65,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",77,50,"QUER01"
"66281739010538","59805917010538","",2002,39,5,113,603,1,1,402,13.6,89,115,29,54,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,2,,,,,,,,,"",,"",,,,,"",,,""
"66281869010538","59806055010538","",2002,39,5,113,4438,1,1,541,10.2,48,23,36,74,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",73,50,"FRAM06"
"66286026010538","59810286010538","",2002,39,5,135,1639,1,1,541,14.4,87,59,36,80,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",81,50,"FRAM06"
"66286027010538","59810286010538","",2002,39,5,135,1639,2,2,68,7.9,28,36,9,31,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",32,50,"JUVI02"
"66285956010538","59810212010538","",2002,39,5,135,4646,3,1,541,12.9,81,49,36,80,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",82,50,"FRAM06"
"66291047010538","59815428010538","",2002,39,5,165,154,1,1,318,11.2,78,42,31,74,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",86,50,"ACSA53"
"66291191010538","59815575010538","",2002,39,5,165,2876,1,1,129,13.3,73,51,4,64,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",74,50,"PIST02"
"66291192010538","59815575010538","",2002,39,5,165,2876,2,2,541,14.9,72,43,36,76,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",78,50,"FRAM06"
"66267014010538","59827983010538","",2002,39,6,3,3210,2,1,541,12.9,61,47,36,61,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",63,50,"FRAM06"
"66268536010538","59829541010538","",2002,39,6,11,177,1,1,802,17.7,88,105,25,65,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",54,50,"QUAL02"
"66268365010538","59829360010538","",2002,39,6,11,4346,4,1,541,18.3,76,53,36,72,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",74,50,"FRAM06"
"66269918010538","59830960010538","",2002,39,6,21,344,1,1,901,7.6,52,23,42,92,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",70,50,"ROPS01"
"66271393010538","59832468010538","",2002,39,6,33,967,1,1,318,19.1,93,82,31,61,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"66271394010538","59832468010538","",2002,39,6,33,967,2,1,318,19.1,93,82,31,61,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"66271522010538","59832600010538","",2002,39,6,33,5098,3,1,544,10.1,53,31,36,65,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",72,50,"FRPE01"
"66271917010538","59833017010538","",2002,39,6,39,1832,1,1,541,7.5,65,51,36,63,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",64,50,"FRAM06"
"66271918010538","59833017010538","",2002,39,6,39,1832,2,2,830,10.7,71,45,28,63,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",76,50,"QUER01"
"66275222010538","59819956010538","",2002,39,6,63,374,1,1,541,13.8,79,39,36,88,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",90,50,"FRAM06"
"66278855010538","59823660010538","",2002,39,6,83,263,1,1,318,9,69,45,31,62,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"66278856010538","59823660010538","",2002,39,6,83,263,2,1,318,9,69,45,31,62,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"66280112010538","59825010010538","",2002,39,6,91,763,1,1,318,11,72,47,31,62,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",75,50,"ACSA53"
"66280196010538","59825097010538","",2002,39,6,91,4247,1,1,972,11.9,69,25,41,115,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",111,50,"ULAM02"
"66266158010538","59826916010538","",2002,39,6,107,3791,2,1,407,15.1,91,60,29,68,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",80,50,"CARY01"
"66283984010538","59808199010538","",2002,39,6,123,5593,1,1,802,14,84,106,25,62,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",51,50,"QUAL02"
"66284128010538","59808347010538","",2002,39,6,125,2989,1,1,806,10.8,76,53,28,71,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",70,50,"QUCO01"
"66288341010538","59812655010538","",2002,39,6,147,3421,2,1,833,16.3,108,96,26,81,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,2,,,,,,,,,"",,"",,,,,"",,,""
"66288180010538","59812488010538","",2002,39,6,147,3636,1,1,802,17.3,70,93,25,53,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",46,50,"QUAL02"
"66288424010538","59812742010538","",2002,39,6,149,3419,1,1,541,8.6,48,32,36,59,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",60,50,"FRAM06"
"66288498010538","59812817010538","",2002,39,6,149,4906,2,1,541,13.4,71,50,36,69,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",71,50,"FRAM06"
"66290392010538","59814761010538","",2002,39,6,161,85,1,1,407,14.1,84,58,29,64,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",75,50,"CARY01"
"66342040010538","59844280010538","",2003,39,1,1,3708,1,1,621,11.2,69,17,39,110,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",123,50,"LITU09"
"66342041010538","59844280010538","",2003,39,1,1,3708,2,2,832,15.3,76,38,27,87,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",91,50,"QUPR01"
"66342188010538","59844432010538","",2003,39,1,1,4039,1,1,802,8.7,40,30,25,52,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",60,50,"QUAL02"
"66345466010538","59847767010538","",2003,39,1,15,3230,1,1,316,17.2,77,74,32,52,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",59,50,"ACRU02"
"66345527010538","59847831010538","",2003,39,1,15,3247,1,1,318,11.1,76,52,31,61,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",75,50,"ACSA53"
"66342329010538","59844572010538","",2003,39,1,1,1252,1,1,621,19.1,104,63,39,99,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",96,50,"LITU09"
"66341894010538","59844135010538","",2003,39,1,1,2877,1,1,802,13.8,78,76,25,63,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",58,50,"QUAL02"
"66341800010538","59844039010538","",2003,39,1,1,4916,1,1,832,15,92,81,27,72,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",71,50,"QUPR01"
"66342272010538","59844510010538","",2003,39,1,1,3439,2,1,132,13.1,64,40,3,67,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",70,50,"PIVI03"
"66342273010538","59844510010538","",2003,39,1,1,3439,3,2,802,13.4,77,73,25,63,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",59,50,"QUAL02"
"66345403010538","59847703010538","",2003,39,1,15,3699,2,1,316,6.7,47,25,32,73,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",82,50,"ACRU02"
"66345214010538","59847511010538","",2003,39,1,15,4521,1,1,402,12.4,73,73,29,49,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,3,,,,,,,,,"",,"",,,,,"",,,""
"66339617010538","59849232010538","",2003,39,1,25,1228,2,1,621,20.3,108,54,39,106,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",105,50,"LITU09"
"66339445010538","59849057010538","",2003,39,1,25,1538,1,1,541,10.3,85,36,36,99,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",101,50,"FRAM06"
"66339664010538","59849280010538","",2003,39,1,25,4332,2,1,402,8,62,40,29,60,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,3,,,,,,,,,"",,"",,,,,"",,,""
"66339551010538","59849167010538","",2003,39,1,25,5217,1,1,541,16.2,102,61,36,92,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",93,50,"FRAM06"
"66347243010538","59835838010538","",2003,39,1,53,2364,1,1,743,7.3,51,34,37,61,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",65,50,"POTR05"
"66322490010538","59836185010538","",2003,39,1,53,2769,1,1,129,15,92,39,4,102,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",109,50,"PIST02"
"66322491010538","59836185010538","",2003,39,1,53,2769,2,2,621,12.2,65,37,39,70,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",73,50,"LITU09"
"66347363010538","59835962010538","",2003,39,1,53,3737,1,1,316,10.6,53,37,32,54,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",67,50,"ACRU02"
"66347317010538","59835915010538","",2003,39,1,53,3928,1,1,621,12.1,60,41,39,63,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",65,50,"LITU09"
"66347507010538","59836103010538","",2003,39,1,53,5288,3,1,317,13.9,94,42,32,91,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",96,50,"ACSA01"
"66325504010538","59839293010538","",2003,39,1,71,1725,1,1,407,9.4,65,45,29,58,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",71,50,"CARY01"
"66325253010538","59839037010538","",2003,39,1,71,4803,1,1,602,10.9,70,43,40,65,50,,,,1,,0,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",75,50,"JUNI06"
"66326423010538","59840231010538","",2003,39,1,79,1234,1,1,832,15.7,78,103,27,58,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",54,50,"QUPR01"
"66326523010538","59840330010538","",2003,39,1,79,5570,1,1,318,14.6,80,47,31,70,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",83,50,"ACSA53"
"66327332010538","59841160010538","",2003,39,1,87,1186,1,1,132,8.9,40,22,3,58,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",63,50,"PIVI03"
"66327879010538","59841712010538","",2003,39,1,87,1773,1,1,132,10.5,59,46,3,59,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",61,50,"PIVI03"
"66339375010538","59848988010538","",2003,39,1,25,1617,1,1,541,9.4,61,37,36,69,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",71,50,"FRAM06"
"66347529010538","59836128010538","",2003,39,1,53,3612,2,1,316,8.2,48,36,32,50,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",62,50,"ACRU02"
"66327662010538","59841494010538","",2003,39,1,87,1922,1,1,621,12,66,25,39,84,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",92,50,"LITU09"
"66327766010538","59841598010538","",2003,39,1,87,2049,1,1,621,12.1,76,22,39,104,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",114,50,"LITU09"
"66327767010538","59841598010538","",2003,39,1,87,2049,2,2,802,16.2,73,61,25,64,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",64,50,"QUAL02"
"66327410010538","59841238010538","",2003,39,1,87,3339,1,1,802,8.1,70,76,25,56,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",52,50,"QUAL02"
"66334541010538","59855013010538","",2003,39,1,131,3097,2,1,132,13.7,73,69,3,67,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",66,50,"PIVI03"
"66334465010538","59854938010538","",2003,39,1,131,4042,1,1,541,12.2,68,34,36,81,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",83,50,"FRAM06"
"66335660010538","59856159010538","",2003,39,1,141,898,1,1,802,17.5,90,78,25,72,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",66,50,"QUAL02"
"66335661010538","59856159010538","",2003,39,1,141,898,2,2,621,14.9,93,47,39,94,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",95,50,"LITU09"
"66335869010538","59856373010538","",2003,39,1,141,1875,1,1,901,7.1,47,24,42,77,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",62,50,"ROPS01"
"66336165010538","59856667010538","",2003,39,1,141,1948,3,1,407,11.4,73,54,29,57,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",69,50,"CARY01"
"66335573010538","59856071010538","",2003,39,1,141,2259,1,1,541,12,65,29,36,86,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",87,50,"FRAM06"
"66335787010538","59856286010538","",2003,39,1,141,3077,1,1,802,13.3,88,81,25,69,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",63,50,"QUAL02"
"66335981010538","59856486010538","",2003,39,1,141,3136,1,1,318,15.1,86,55,31,67,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",82,50,"ACSA53"
"66336271010538","59856779010538","",2003,39,1,141,3776,1,1,802,14,72,91,25,55,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",48,50,"QUAL02"
"66335518010538","59856016010538","",2003,39,1,141,4525,2,1,402,9.4,66,49,29,55,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,3,,,,,,,,,"",,"",,,,,"",,,""
"273812791489998","59856712010538","",2003,39,1,141,5011,2,2,621,6.9,44,14,39,78,50,3,28,46.5,2,,1,"",2014-08-08,"489998","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",92,50,"LITU09"
"66327560010538","59841391010538","",2003,39,1,87,5020,1,1,621,6.2,50,19,39,73,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",84,50,"LITU09"
"273812790489998","59856712010538","",2003,39,1,141,5011,1,2,621,6.9,44,14,39,78,50,3,28,46.5,2,,1,"",2014-08-08,"489998","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",92,50,"LITU09"
"66336208010538","59856712010538","",2003,39,1,141,5011,2,1,318,11.5,68,64,31,48,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",59,50,"ACSA53"
"66336079010538","59856582010538","",2003,39,1,141,5028,1,1,901,8.7,60,24,42,103,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",80,50,"ROPS01"
"66336639010538","59857158010538","",2003,39,1,145,3208,1,1,802,11.8,72,119,25,52,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",41,50,"QUAL02"
"66336902010538","59857442010538","",2003,39,1,145,3453,1,1,802,13.9,91,71,25,75,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",71,50,"QUAL02"
"66336798010538","59857319010538","",2003,39,1,145,4721,1,1,832,12.8,86,50,27,83,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",87,50,"QUPR01"
"66336579010538","59857092010538","",2003,39,1,145,5555,3,1,621,10.9,61,27,39,75,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",81,50,"LITU09"
"66343855010538","59846126010538","",2003,39,2,9,2363,1,1,837,10.5,72,78,28,57,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,3,,,,,,,,,"",,"",,,,,"",58,50,"QUVE01"
