"CN","PLT_CN","VVT_CN","VSB_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","QUADRAT","CONDID","QUADRAT_STATUS","QUADRAT_STATUS_PRE2004","TRAMPLING","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"147485010760","59877582010538","758010760","70864010760",2004,39,75,1717,3,2,2,1,,1,"",2005-12-21,"10760","",,""
"147486010760","59877582010538","758010760","70864010760",2004,39,75,1717,3,3,2,1,,1,"",2005-12-21,"10760","",,""
"147487010760","59877582010538","758010760","70865010760",2004,39,75,1717,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"147488010760","59877582010538","758010760","70865010760",2004,39,75,1717,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"147489010760","59877582010538","758010760","70865010760",2004,39,75,1717,4,3,1,1,,2,"",2005-12-21,"10760","",,""
"148807010760","59878049010538","880010760","71351010760",2004,39,77,3789,2,1,2,1,,1,"",2005-12-21,"10760","",,""
"148808010760","59878049010538","880010760","71351010760",2004,39,77,3789,2,2,1,2,,,"",2005-12-21,"10760","",,""
"148809010760","59878049010538","880010760","71351010760",2004,39,77,3789,2,3,2,1,,1,"",2005-12-21,"10760","",,""
"147286010760","59879090010538","740010760","70790010760",2004,39,81,5147,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"147287010760","59879090010538","740010760","70790010760",2004,39,81,5147,1,2,1,1,,2,"",2005-12-21,"10760","",,""
"147288010760","59879090010538","740010760","70790010760",2004,39,81,5147,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"147289010760","59879090010538","740010760","70791010760",2004,39,81,5147,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"147290010760","59879090010538","740010760","70791010760",2004,39,81,5147,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"147291010760","59879090010538","740010760","70791010760",2004,39,81,5147,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"147292010760","59879090010538","740010760","70792010760",2004,39,81,5147,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"147293010760","59879090010538","740010760","70792010760",2004,39,81,5147,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"147294010760","59879090010538","740010760","70792010760",2004,39,81,5147,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"147295010760","59879090010538","740010760","70793010760",2004,39,81,5147,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"147296010760","59879090010538","740010760","70793010760",2004,39,81,5147,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"147297010760","59879090010538","740010760","70793010760",2004,39,81,5147,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"147424010760","59880373010538","753010760","70842010760",2004,39,89,1536,1,1,1,1,,2,"",2005-12-21,"10760","",,""
"147425010760","59880373010538","753010760","70842010760",2004,39,89,1536,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"147426010760","59880373010538","753010760","70842010760",2004,39,89,1536,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"147427010760","59880373010538","753010760","70843010760",2004,39,89,1536,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"147428010760","59880373010538","753010760","70843010760",2004,39,89,1536,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"147429010760","59880373010538","753010760","70843010760",2004,39,89,1536,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"147430010760","59880373010538","753010760","70844010760",2004,39,89,1536,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"147431010760","59880373010538","753010760","70844010760",2004,39,89,1536,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"147432010760","59880373010538","753010760","70844010760",2004,39,89,1536,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"147433010760","59880373010538","753010760","70845010760",2004,39,89,1536,4,1,1,1,,2,"",2005-12-21,"10760","",,""
"147434010760","59880373010538","753010760","70845010760",2004,39,89,1536,4,2,1,1,,2,"",2005-12-21,"10760","",,""
"147435010760","59880373010538","753010760","70845010760",2004,39,89,1536,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"148741010760","59882113010538","874010760","71326010760",2004,39,103,4704,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"148742010760","59882113010538","874010760","71326010760",2004,39,103,4704,1,2,1,1,,2,"",2005-12-21,"10760","",,""
"148743010760","59882113010538","874010760","71326010760",2004,39,103,4704,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"148744010760","59882113010538","874010760","71327010760",2004,39,103,4704,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"148745010760","59882113010538","874010760","71327010760",2004,39,103,4704,2,2,1,1,,2,"",2005-12-21,"10760","",,""
"148746010760","59882113010538","874010760","71327010760",2004,39,103,4704,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"148747010760","59882113010538","874010760","71328010760",2004,39,103,4704,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"148748010760","59882113010538","874010760","71328010760",2004,39,103,4704,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"148749010760","59882113010538","874010760","71328010760",2004,39,103,4704,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"147511010760","59882851010538","763010760","70883010760",2004,39,107,4902,2,1,2,1,,1,"",2005-12-21,"10760","",,""
"147512010760","59882851010538","763010760","70883010760",2004,39,107,4902,2,2,2,1,,1,"",2005-12-21,"10760","",,""
"147513010760","59882851010538","763010760","70883010760",2004,39,107,4902,2,3,2,1,,1,"",2005-12-21,"10760","",,""
"147235010760","59884897010538","735010760","70772010760",2004,39,13,3399,3,1,2,1,,1,"",2005-12-21,"10760","",,""
"147236010760","59884897010538","735010760","70772010760",2004,39,13,3399,3,2,2,1,,2,"",2005-12-21,"10760","",,""
"147237010760","59884897010538","735010760","70772010760",2004,39,13,3399,3,3,1,2,,,"",2005-12-21,"10760","",,""
"145915010760","59885224010538","604010760","70246010760",2004,39,13,4479,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"145916010760","59885224010538","604010760","70246010760",2004,39,13,4479,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"145917010760","59885224010538","604010760","70246010760",2004,39,13,4479,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"145918010760","59885224010538","604010760","70247010760",2004,39,13,4479,2,1,2,1,,1,"",2005-12-21,"10760","",,""
"145919010760","59885224010538","604010760","70247010760",2004,39,13,4479,2,2,2,1,,3,"",2005-12-21,"10760","",,""
"145920010760","59885224010538","604010760","70247010760",2004,39,13,4479,2,3,2,1,,1,"",2005-12-21,"10760","",,""
"145921010760","59885224010538","604010760","70248010760",2004,39,13,4479,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"145922010760","59885224010538","604010760","70248010760",2004,39,13,4479,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"145923010760","59885224010538","604010760","70248010760",2004,39,13,4479,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"145924010760","59885224010538","604010760","70249010760",2004,39,13,4479,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"145925010760","59885224010538","604010760","70249010760",2004,39,13,4479,4,2,3,1,,1,"",2005-12-21,"10760","",,""
"145926010760","59885224010538","604010760","70249010760",2004,39,13,4479,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"144739010760","59886638010538","493010760","69802010760",2004,39,25,5374,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"144740010760","59886638010538","493010760","69802010760",2004,39,25,5374,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"144741010760","59886638010538","493010760","69802010760",2004,39,25,5374,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"144742010760","59886638010538","493010760","69803010760",2004,39,25,5374,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"144743010760","59886638010538","493010760","69803010760",2004,39,25,5374,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"144744010760","59886638010538","493010760","69803010760",2004,39,25,5374,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"144745010760","59886638010538","493010760","69804010760",2004,39,25,5374,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"144746010760","59886638010538","493010760","69804010760",2004,39,25,5374,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"144747010760","59886638010538","493010760","69804010760",2004,39,25,5374,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"144748010760","59886638010538","493010760","69805010760",2004,39,25,5374,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"144749010760","59886638010538","493010760","69805010760",2004,39,25,5374,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"144750010760","59886638010538","493010760","69805010760",2004,39,25,5374,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"146068010760","59886738010538","618010760","70302010760",2004,39,27,3456,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"146069010760","59886738010538","618010760","70302010760",2004,39,27,3456,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"146070010760","59886738010538","618010760","70302010760",2004,39,27,3456,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"146071010760","59886738010538","618010760","70303010760",2004,39,27,3456,2,1,1,1,,2,"",2005-12-21,"10760","",,""
"146072010760","59886738010538","618010760","70303010760",2004,39,27,3456,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"146073010760","59886738010538","618010760","70303010760",2004,39,27,3456,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"146074010760","59886738010538","618010760","70304010760",2004,39,27,3456,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"146075010760","59886738010538","618010760","70304010760",2004,39,27,3456,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"146076010760","59886738010538","618010760","70304010760",2004,39,27,3456,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"146077010760","59886738010538","618010760","70305010760",2004,39,27,3456,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"146078010760","59886738010538","618010760","70305010760",2004,39,27,3456,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"146079010760","59886738010538","618010760","70305010760",2004,39,27,3456,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"147334010760","59887136010538","744010760","70806010760",2004,39,29,2347,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"147335010760","59887136010538","744010760","70806010760",2004,39,29,2347,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"147336010760","59887136010538","744010760","70806010760",2004,39,29,2347,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"147337010760","59887136010538","744010760","70807010760",2004,39,29,2347,2,1,2,2,,,"",2005-12-21,"10760","",,""
"147338010760","59887136010538","744010760","70807010760",2004,39,29,2347,2,2,1,1,,2,"",2005-12-21,"10760","",,""
"147339010760","59887136010538","744010760","70807010760",2004,39,29,2347,2,3,1,1,,3,"",2005-12-21,"10760","",,""
"147340010760","59887136010538","744010760","70808010760",2004,39,29,2347,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"147341010760","59887136010538","744010760","70808010760",2004,39,29,2347,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"147342010760","59887136010538","744010760","70808010760",2004,39,29,2347,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"147343010760","59887136010538","744010760","70809010760",2004,39,29,2347,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"147344010760","59887136010538","744010760","70809010760",2004,39,29,2347,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"147345010760","59887136010538","744010760","70809010760",2004,39,29,2347,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"218387143010661","66400505010538","218387153010661","218387149010661",2005,39,15,4442,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"147382010760","59850077010538","749010760","70828010760",2003,39,31,1154,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"147383010760","59850077010538","749010760","70828010760",2003,39,31,1154,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"147384010760","59850077010538","749010760","70828010760",2003,39,31,1154,3,3,1,1,,2,"",2005-12-21,"10760","",,""
"147385010760","59850077010538","749010760","70829010760",2003,39,31,1154,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"147386010760","59850077010538","749010760","70829010760",2003,39,31,1154,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"147387010760","59850077010538","749010760","70829010760",2003,39,31,1154,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"148644010760","59813781010538","865010760","71291010760",2002,39,155,5061,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"148645010760","59813781010538","865010760","71292010760",2002,39,155,5061,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"148646010760","59813781010538","865010760","71292010760",2002,39,155,5061,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"148647010760","59813781010538","865010760","71292010760",2002,39,155,5061,3,3,1,1,,2,"",2005-12-21,"10760","",,""
"145852010760","59815863010538","598010760","70222010760",2002,39,167,2110,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"145853010760","59815863010538","598010760","70222010760",2002,39,167,2110,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"145854010760","59815863010538","598010760","70222010760",2002,39,167,2110,1,3,1,1,,2,"",2005-12-21,"10760","",,""
"145855010760","59815863010538","598010760","70223010760",2002,39,167,2110,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"145856010760","59815863010538","598010760","70223010760",2002,39,167,2110,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"145857010760","59815863010538","598010760","70223010760",2002,39,167,2110,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"145858010760","59815863010538","598010760","70224010760",2002,39,167,2110,3,1,1,1,,2,"",2005-12-21,"10760","",,""
"145859010760","59815863010538","598010760","70224010760",2002,39,167,2110,3,2,1,1,,2,"",2005-12-21,"10760","",,""
"218387145010661","66400505010538","218387153010661","218387149010661",2005,39,15,4442,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387147010661","66400505010538","218387153010661","218387149010661",2005,39,15,4442,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387144010661","66400505010538","218387153010661","218387152010661",2005,39,15,4442,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387146010661","66400505010538","218387153010661","218387152010661",2005,39,15,4442,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387148010661","66400505010538","218387153010661","218387152010661",2005,39,15,4442,4,3,1,1,,3,"",2009-10-30,"10661","",,""
"218387228010661","66400768010538","218387244010661","218387240010661",2005,39,19,1299,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387232010661","66400768010538","218387244010661","218387240010661",2005,39,19,1299,1,2,1,1,,3,"",2009-10-30,"10661","",,""
"218387236010661","66400768010538","218387244010661","218387240010661",2005,39,19,1299,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387229010661","66400768010538","218387244010661","218387241010661",2005,39,19,1299,2,1,2,2,,,"",2009-10-30,"10661","",,""
"218387233010661","66400768010538","218387244010661","218387241010661",2005,39,19,1299,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387237010661","66400768010538","218387244010661","218387241010661",2005,39,19,1299,2,3,2,2,,,"",2009-10-30,"10661","",,""
"218387230010661","66400768010538","218387244010661","218387242010661",2005,39,19,1299,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387234010661","66400768010538","218387244010661","218387242010661",2005,39,19,1299,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387238010661","66400768010538","218387244010661","218387242010661",2005,39,19,1299,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387231010661","66400768010538","218387244010661","218387243010661",2005,39,19,1299,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387235010661","66400768010538","218387244010661","218387243010661",2005,39,19,1299,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387239010661","66400768010538","218387244010661","218387243010661",2005,39,19,1299,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387288010661","66401283010538","218387298010661","218387294010661",2005,39,21,2936,1,1,1,2,,,"",2009-10-30,"10661","",,""
"218387290010661","66401283010538","218387298010661","218387294010661",2005,39,21,2936,1,2,1,2,,,"",2009-10-30,"10661","",,""
"218387292010661","66401283010538","218387298010661","218387294010661",2005,39,21,2936,1,3,1,2,,,"",2009-10-30,"10661","",,""
"218387289010661","66401283010538","218387298010661","218387296010661",2005,39,21,2936,3,1,2,1,,1,"",2009-10-30,"10661","",,""
"218387291010661","66401283010538","218387298010661","218387296010661",2005,39,21,2936,3,2,2,1,,1,"",2009-10-30,"10661","",,""
"218387293010661","66401283010538","218387298010661","218387296010661",2005,39,21,2936,3,3,2,1,,1,"",2009-10-30,"10661","",,""
"218387723010661","66402727010538","218387736010661","218387732010661",2005,39,33,4995,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387726010661","66402727010538","218387736010661","218387732010661",2005,39,33,4995,1,2,1,1,,3,"",2009-10-30,"10661","",,""
"218387729010661","66402727010538","218387736010661","218387732010661",2005,39,33,4995,1,3,1,1,,2,"",2009-10-30,"10661","",,""
"218387724010661","66402727010538","218387736010661","218387734010661",2005,39,33,4995,3,1,2,2,,,"",2009-10-30,"10661","",,""
"218387727010661","66402727010538","218387736010661","218387734010661",2005,39,33,4995,3,2,2,2,,,"",2009-10-30,"10661","",,""
"218387730010661","66402727010538","218387736010661","218387734010661",2005,39,33,4995,3,3,1,1,,2,"",2009-10-30,"10661","",,""
"218387725010661","66402727010538","218387736010661","218387735010661",2005,39,33,4995,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387728010661","66402727010538","218387736010661","218387735010661",2005,39,33,4995,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387731010661","66402727010538","218387736010661","218387735010661",2005,39,33,4995,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387507010661","66404522010538","218387514010661","218387512010661",2005,39,37,1088,3,1,2,1,,1,"",2009-10-30,"10661","",,""
