"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","TRANSECT","SUBP","CONDID","MEASYEAR","SMALLCT","MEDIUMCT","LARGECT","RSNCTCD","PILESCD","SMALL_TL_COND","SMALL_TL_PLOT","SMALL_TL_UNADJ","MEDIUM_TL_COND","MEDIUM_TL_PLOT","MEDIUM_TL_UNADJ","LARGE_TL_COND","LARGE_TL_PLOT","LARGE_TL_UNADJ","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","FWD_STATUS_CD","FWD_NONSAMPLE_REASN_CD","FWD_SAMPLE_METHOD","SLOPE"
"175077800010661","76389772010538",2007,39,17,722,150,1,1,2007,0,0,0,0,0,12,24,24,12,24,24,20,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175077801010661","76389772010538",2007,39,17,722,150,2,1,2007,0,0,0,0,0,12,24,24,12,24,24,20,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175077802010661","76389772010538",2007,39,17,722,150,3,1,2007,0,0,0,0,0,12,24,24,12,24,24,20,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175077878010661","76389470010538",2007,39,29,606,150,1,1,2007,18,8,0,0,0,1.78171021713553061057482444049782242486E01,2.38096162046223741539369363196882308585E01,2.38096162046223741539369363196882308585E01,1.78171021713553061057482444049782242486E01,2.38096162046223741539369363196882308585E01,2.38096162046223741539369363196882308585E01,2.96951702855921768429137406749637070809E01,3.96826936743706235898948938661470514308E01,3.96826936743706235898948938661470514308E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175077880010661","76389470010538",2007,39,29,606,150,3,1,2007,28,8,0,0,0,1.78171021713553061057482444049782242486E01,2.38096162046223741539369363196882308585E01,2.38096162046223741539369363196882308585E01,1.78171021713553061057482444049782242486E01,2.38096162046223741539369363196882308585E01,2.38096162046223741539369363196882308585E01,2.96951702855921768429137406749637070809E01,3.96826936743706235898948938661470514308E01,3.96826936743706235898948938661470514308E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175077881010661","76389470010538",2007,39,29,606,150,4,1,2007,0,0,0,0,0,1.78171021713553061057482444049782242486E01,2.38096162046223741539369363196882308585E01,2.38096162046223741539369363196882308585E01,1.78171021713553061057482444049782242486E01,2.38096162046223741539369363196882308585E01,2.38096162046223741539369363196882308585E01,2.96951702855921768429137406749637070809E01,3.96826936743706235898948938661470514308E01,3.96826936743706235898948938661470514308E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078010010661","76389478010538",2007,39,35,575,150,1,1,2007,2,1,2,0,0,24,24,24,24,24,24,40,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078011010661","76389478010538",2007,39,35,575,150,2,1,2007,8,1,2,0,0,24,24,24,24,24,24,40,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078012010661","76389478010538",2007,39,35,575,150,3,1,2007,6,3,0,0,0,24,24,24,24,24,24,40,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078013010661","76389478010538",2007,39,35,575,150,4,1,2007,8,7,3,0,0,24,24,24,24,24,24,40,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078086010661","76390178010538",2007,39,41,574,150,1,1,2007,44,0,0,0,0,12,24,24,12,24,24,20,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078087010661","76390178010538",2007,39,41,574,150,2,2,2007,8,0,0,0,0,6,24,24,6,24,24,10,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078088010661","76390178010538",2007,39,41,574,150,3,1,2007,6,1,0,0,0,12,24,24,12,24,24,20,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078089010661","76390178010538",2007,39,41,574,150,4,3,2007,0,0,0,0,0,6,24,24,6,24,24,10,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078177010661","76388870010538",2007,39,53,778,150,1,1,2007,3,3,1,0,0,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,3.97312254365659864468231672063346807388E01,3.97312254365659864468231672063346807388E01,3.97312254365659864468231672063346807388E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078178010661","76388870010538",2007,39,53,778,150,2,1,2007,7,0,0,0,0,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,3.97312254365659864468231672063346807388E01,3.97312254365659864468231672063346807388E01,3.97312254365659864468231672063346807388E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078179010661","76388870010538",2007,39,53,778,150,3,1,2007,9,4,1,0,0,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,3.97312254365659864468231672063346807388E01,3.97312254365659864468231672063346807388E01,3.97312254365659864468231672063346807388E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078180010661","76388870010538",2007,39,53,778,150,4,1,2007,1,0,0,0,0,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,2.38387352619395918680939003238008084433E01,3.97312254365659864468231672063346807388E01,3.97312254365659864468231672063346807388E01,3.97312254365659864468231672063346807388E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078304010661","76389928010538",2007,39,61,506,150,1,1,2007,10,5,1,0,0,1.75014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,1.75014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.91690513823478081138451364441713190121E01,3.91690513823478081138451364441713190121E01,3.91690513823478081138451364441713190121E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078305010661","76389928010538",2007,39,61,506,150,2,1,2007,9,7,6,0,0,1.75014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,1.75014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.91690513823478081138451364441713190121E01,3.91690513823478081138451364441713190121E01,3.91690513823478081138451364441713190121E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078306010661","76389928010538",2007,39,61,506,150,3,2,2007,0,0,0,0,0,6,2.35014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,6,2.35014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,10,3.91690513823478081138451364441713190121E01,3.91690513823478081138451364441713190121E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078307010661","76389928010538",2007,39,61,506,150,4,1,2007,6,3,2,0,0,1.75014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,1.75014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.35014308294086848683070818665027914072E01,2.91690513823478081138451364441713190121E01,3.91690513823478081138451364441713190121E01,3.91690513823478081138451364441713190121E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078429010661","76389268010538",2007,39,67,363,150,1,1,2007,11,3,2,0,0,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,3.92232270276368063848324931463290922271E01,3.92232270276368063848324931463290922271E01,3.92232270276368063848324931463290922271E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078430010661","76389268010538",2007,39,67,363,150,2,1,2007,44,11,4,0,0,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,3.92232270276368063848324931463290922271E01,3.92232270276368063848324931463290922271E01,3.92232270276368063848324931463290922271E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078431010661","76389268010538",2007,39,67,363,150,3,1,2007,14,4,2,0,0,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,3.92232270276368063848324931463290922271E01,3.92232270276368063848324931463290922271E01,3.92232270276368063848324931463290922271E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078432010661","76389268010538",2007,39,67,363,150,4,1,2007,6,2,0,0,0,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,2.35339362165820838308994958877974553362E01,3.92232270276368063848324931463290922271E01,3.92232270276368063848324931463290922271E01,3.92232270276368063848324931463290922271E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078555010661","76389074010538",2007,39,73,197,150,1,1,2007,12,4,3,0,0,24,24,24,24,24,24,40,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078556010661","76389074010538",2007,39,73,197,150,2,1,2007,8,0,1,0,0,24,24,24,24,24,24,40,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078557010661","76389074010538",2007,39,73,197,150,3,1,2007,16,8,5,0,0,24,24,24,24,24,24,40,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078558010661","76389074010538",2007,39,73,197,150,4,1,2007,12,2,3,0,0,24,24,24,24,24,24,40,40,40,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078715010661","76390278010538",2007,39,83,604,150,1,1,2007,6,4,3,0,0,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,3.91150553426703864978444708587799681927E01,3.91150553426703864978444708587799681927E01,3.91150553426703864978444708587799681927E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078716010661","76390278010538",2007,39,83,604,150,2,1,2007,10,3,3,0,0,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,3.91150553426703864978444708587799681927E01,3.91150553426703864978444708587799681927E01,3.91150553426703864978444708587799681927E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078717010661","76390278010538",2007,39,83,604,150,3,1,2007,7,6,5,0,0,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,3.91150553426703864978444708587799681927E01,3.91150553426703864978444708587799681927E01,3.91150553426703864978444708587799681927E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078718010661","76390278010538",2007,39,83,604,150,4,1,2007,10,0,4,0,0,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,2.34690332056022318987066825152679809156E01,3.91150553426703864978444708587799681927E01,3.91150553426703864978444708587799681927E01,3.91150553426703864978444708587799681927E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078858010661","76388932010538",2007,39,87,319,150,1,1,2007,11,9,0,0,0,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,3.9590788530136294187461875873026321142E01,3.9590788530136294187461875873026321142E01,3.9590788530136294187461875873026321142E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078859010661","76388932010538",2007,39,87,319,150,2,1,2007,5,2,0,0,0,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,3.9590788530136294187461875873026321142E01,3.9590788530136294187461875873026321142E01,3.9590788530136294187461875873026321142E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078860010661","76388932010538",2007,39,87,319,150,3,1,2007,6,1,1,0,0,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,3.9590788530136294187461875873026321142E01,3.9590788530136294187461875873026321142E01,3.9590788530136294187461875873026321142E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175078861010661","76388932010538",2007,39,87,319,150,4,1,2007,11,3,1,0,0,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,2.37544731180817765124771255238157926852E01,3.9590788530136294187461875873026321142E01,3.9590788530136294187461875873026321142E01,3.9590788530136294187461875873026321142E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175079003010661","76389318010538",2007,39,111,537,150,1,1,2007,28,11,0,0,0,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,3.91402482681298084754522446816952629658E01,3.91402482681298084754522446816952629658E01,3.91402482681298084754522446816952629658E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175079004010661","76389318010538",2007,39,111,537,150,2,1,2007,0,1,3,0,0,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,3.91402482681298084754522446816952629658E01,3.91402482681298084754522446816952629658E01,3.91402482681298084754522446816952629658E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175079005010661","76389318010538",2007,39,111,537,150,3,1,2007,8,1,0,0,0,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,3.91402482681298084754522446816952629658E01,3.91402482681298084754522446816952629658E01,3.91402482681298084754522446816952629658E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
"175079006010661","76389318010538",2007,39,111,537,150,4,1,2007,6,4,1,0,0,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,2.34841489608778850852713468090171577795E01,3.91402482681298084754522446816952629658E01,3.91402482681298084754522446816952629658E01,3.91402482681298084754522446816952629658E01,"",2008-12-29,"10661","",2019-06-14,"126144",,,"2",
