"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","VEG_FLDSPCD","UNIQUE_SP_NBR","VEG_SPCD","COVER_PCT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"530837493126144","375549981489998",2017,39,3,59,5447,2,3,"ELUM",1,"ELUM",1,"",2018-04-17,"126144","",,"",7,6
"530837494126144","375549981489998",2017,39,3,59,5447,1,2,"ROMU",1,"ROMU",30,"",2018-04-17,"126144","",,"",7,6
"530837495126144","375549981489998",2017,39,3,59,5447,2,3,"ROMU",1,"ROMU",35,"",2018-04-17,"126144","",,"",7,6
"530832502126144","375549848489998",2017,39,3,19,1299,2,3,"ALPE4",1,"ALPE4",7,"",2018-04-17,"126144","",,"",7,6
"530832503126144","375549848489998",2017,39,3,19,1299,2,3,"MIVI",1,"MIVI",2,"",2018-04-17,"126144","",,"",7,6
"530832504126144","375549848489998",2017,39,3,19,1299,2,3,"ROMU",1,"ROMU",15,"",2018-04-17,"126144","",,"",7,6
"530832557126144","375549869489998",2017,39,5,89,1958,3,3,"ALPE4",1,"ALPE4",40,"",2018-04-17,"126144","",,"",7,6
"530832558126144","375549869489998",2017,39,5,89,1958,2,1,"BETH",1,"BETH",1,"",2018-04-17,"126144","",,"",7,6
"530832559126144","375549869489998",2017,39,5,89,1958,4,3,"ELUM",1,"ELUM",1,"",2018-04-17,"126144","",,"",7,6
"530832560126144","375549869489998",2017,39,5,89,1958,3,3,"LIVU",1,"LIVU",1,"",2018-04-17,"126144","",,"",7,6
"530832561126144","375549869489998",2017,39,5,89,1958,2,1,"LOJA",1,"LOJA",1,"",2018-04-17,"126144","",,"",7,6
"530832562126144","375549869489998",2017,39,5,89,1958,3,3,"LOJA",1,"LOJA",2,"",2018-04-17,"126144","",,"",7,6
"530832563126144","375549869489998",2017,39,5,89,1958,4,3,"LOJA",1,"LOJA",1,"",2018-04-17,"126144","",,"",7,6
"530832564126144","375549869489998",2017,39,5,89,1958,2,1,"LONIC",1,"LONIC",1,"",2018-04-17,"126144","",,"",7,6
"530832565126144","375549869489998",2017,39,5,89,1958,3,3,"LONIC",1,"LONIC",1,"",2018-04-17,"126144","",,"",7,6
"530832566126144","375549869489998",2017,39,5,89,1958,3,3,"MIVI",1,"MIVI",35,"",2018-04-17,"126144","",,"",7,6
"530832567126144","375549869489998",2017,39,5,89,1958,4,3,"MIVI",1,"MIVI",3,"",2018-04-17,"126144","",,"",7,6
"530832568126144","375549869489998",2017,39,5,89,1958,3,3,"ROMU",1,"ROMU",25,"",2018-04-17,"126144","",,"",7,6
"530832569126144","375549869489998",2017,39,5,89,1958,4,3,"ROMU",1,"ROMU",1,"",2018-04-17,"126144","",,"",7,6
"530837715126144","375549669489998",2017,39,4,43,1882,4,1,"ALPE4",1,"ALPE4",5,"",2018-04-17,"126144","",,"",7,6
"530837716126144","375549669489998",2017,39,4,43,1882,1,1,"ELUM",1,"ELUM",10,"",2018-04-17,"126144","",,"",7,6
"530837717126144","375549669489998",2017,39,4,43,1882,2,1,"ELUM",1,"ELUM",45,"",2018-04-17,"126144","",,"",7,6
"530837718126144","375549669489998",2017,39,4,43,1882,3,1,"ELUM",1,"ELUM",1,"",2018-04-17,"126144","",,"",7,6
"530837719126144","375549669489998",2017,39,4,43,1882,4,1,"ELUM",1,"ELUM",1,"",2018-04-17,"126144","",,"",7,6
"530837720126144","375549669489998",2017,39,4,43,1882,1,1,"LOMA6",1,"LOMA6",5,"",2018-04-17,"126144","",,"",7,6
"530837721126144","375549669489998",2017,39,4,43,1882,2,1,"LOMA6",1,"LOMA6",7,"",2018-04-17,"126144","",,"",7,6
"530837722126144","375549669489998",2017,39,4,43,1882,3,1,"LOMA6",1,"LOMA6",2,"",2018-04-17,"126144","",,"",7,6
"530837723126144","375549669489998",2017,39,4,43,1882,4,1,"LOMA6",1,"LOMA6",5,"",2018-04-17,"126144","",,"",7,6
"530837724126144","375549669489998",2017,39,4,43,1882,1,1,"ROMU",1,"ROMU",1,"",2018-04-17,"126144","",,"",7,6
"530837725126144","375549669489998",2017,39,4,43,1882,2,1,"ROMU",1,"ROMU",4,"",2018-04-17,"126144","",,"",7,6
"530837726126144","375549669489998",2017,39,4,43,1882,3,1,"ROMU",1,"ROMU",2,"",2018-04-17,"126144","",,"",7,6
"530837727126144","375549669489998",2017,39,4,43,1882,4,1,"ROMU",1,"ROMU",2,"",2018-04-17,"126144","",,"",7,6
"530832832126144","375550013489998",2017,39,1,15,4442,1,1,"ELUM",1,"ELUM",10,"",2018-04-17,"126144","",,"",7,6
"530832833126144","375550013489998",2017,39,1,15,4442,4,1,"ELUM",1,"ELUM",6,"",2018-04-17,"126144","",,"",7,6
"530832834126144","375550013489998",2017,39,1,15,4442,1,1,"LOJA",1,"LOJA",7,"",2018-04-17,"126144","",,"",7,6
"530832835126144","375550013489998",2017,39,1,15,4442,4,1,"LOJA",1,"LOJA",5,"",2018-04-17,"126144","",,"",7,6
"530832836126144","375550013489998",2017,39,1,15,4442,1,1,"LONIC",1,"LONIC",5,"",2018-04-17,"126144","",,"",7,6
"530832837126144","375550013489998",2017,39,1,15,4442,4,1,"LONIC",1,"LONIC",2,"",2018-04-17,"126144","",,"",7,6
"530832838126144","375550013489998",2017,39,1,15,4442,1,1,"MIVI",1,"MIVI",3,"",2018-04-17,"126144","",,"",7,6
"530832839126144","375550013489998",2017,39,1,15,4442,4,1,"MIVI",1,"MIVI",3,"",2018-04-17,"126144","",,"",7,6
"530832840126144","375550013489998",2017,39,1,15,4442,1,1,"ROMU",1,"ROMU",8,"",2018-04-17,"126144","",,"",7,6
"530832841126144","375550013489998",2017,39,1,15,4442,4,1,"ROMU",1,"ROMU",5,"",2018-04-17,"126144","",,"",7,6
"530833005126144","375549512489998",2017,39,5,113,3539,1,1,"LONIC",1,"LONIC",70,"",2018-04-17,"126144","",,"",7,6
"530833006126144","375549512489998",2017,39,5,113,3539,2,1,"LONIC",1,"LONIC",25,"",2018-04-17,"126144","",,"",7,6
"530833007126144","375549512489998",2017,39,5,113,3539,1,1,"ROMU",1,"ROMU",2,"",2018-04-17,"126144","",,"",7,6
"530833008126144","375549512489998",2017,39,5,113,3539,2,1,"ROMU",1,"ROMU",1,"",2018-04-17,"126144","",,"",7,6
"530837937126144","375549770489998",2017,39,1,145,2326,1,1,"AIAL",1,"AIAL",1,"",2018-04-17,"126144","",,"",7,6
"530837938126144","375549770489998",2017,39,1,145,2326,2,1,"AIAL",1,"AIAL",1,"",2018-04-17,"126144","",,"",7,6
"530837939126144","375549770489998",2017,39,1,145,2326,4,1,"AIAL",1,"AIAL",1,"",2018-04-17,"126144","",,"",7,6
"530837940126144","375549770489998",2017,39,1,145,2326,2,1,"ALPE4",1,"ALPE4",2,"",2018-04-17,"126144","",,"",7,6
"530837941126144","375549770489998",2017,39,1,145,2326,1,1,"MIVI",1,"MIVI",2,"",2018-04-17,"126144","",,"",7,6
"530835342126144","375549448489998",2017,39,3,111,3556,3,1,"CEOR7",1,"CEOR7",1,"",2018-04-17,"126144","",,"",7,6
"248648925010661","168995897010661",2010,39,5,27,3456,4,1,"ALPE4",1,"ALPE4",1,"",2011-05-12,"10661","",,"",6,4
"248648926010661","168995897010661",2010,39,5,27,3456,4,1,"LIVU",1,"LIVU",4,"",2011-05-12,"10661","",,"",6,4
"248648927010661","168995897010661",2010,39,5,27,3456,1,1,"LOJA",1,"LOJA",5,"",2011-05-12,"10661","",,"",6,4
"248648928010661","168995897010661",2010,39,5,27,3456,1,1,"LOMA6",1,"LOMA6",20,"",2011-05-12,"10661","",,"",6,4
"248648929010661","168995897010661",2010,39,5,27,3456,3,1,"LOMA6",1,"LOMA6",19,"",2011-05-12,"10661","",,"",6,4
"248648930010661","168995897010661",2010,39,5,27,3456,4,1,"LOMA6",1,"LOMA6",26,"",2011-05-12,"10661","",,"",6,4
"248648931010661","168995897010661",2010,39,5,27,3456,1,1,"ROMU",1,"ROMU",40,"",2011-05-12,"10661","",,"",6,4
"248648932010661","168995897010661",2010,39,5,27,3456,3,1,"ROMU",1,"ROMU",13,"",2011-05-12,"10661","",,"",6,4
"248648933010661","168995897010661",2010,39,5,27,3456,4,1,"ROMU",1,"ROMU",31,"",2011-05-12,"10661","",,"",6,4
"248649234010661","168995653010661",2010,39,1,141,5261,1,1,"LOJA",1,"LOJA",1,"",2011-05-12,"10661","",,"",6,4
"248649235010661","168995653010661",2010,39,1,141,5261,1,1,"LOMA6",1,"LOMA6",1,"",2011-05-12,"10661","",,"",6,4
"248649236010661","168995653010661",2010,39,1,141,5261,3,1,"LOMA6",1,"LOMA6",3,"",2011-05-12,"10661","",,"",6,4
"248649237010661","168995653010661",2010,39,1,141,5261,4,1,"LOMA6",1,"LOMA6",1,"",2011-05-12,"10661","",,"",6,4
"248649238010661","168995653010661",2010,39,1,141,5261,1,1,"ROMU",1,"ROMU",7,"",2011-05-12,"10661","",,"",6,4
"248649239010661","168995653010661",2010,39,1,141,5261,3,1,"ROMU",1,"ROMU",2,"",2011-05-12,"10661","",,"",6,4
"248649240010661","168995653010661",2010,39,1,141,5261,4,1,"ROMU",1,"ROMU",10,"",2011-05-12,"10661","",,"",6,4
"248649073010661","168995585010661",2010,39,4,77,3789,2,2,"ALPE4",1,"ALPE4",1,"",2011-05-12,"10661","",,"",6,4
"248649074010661","168995585010661",2010,39,4,77,3789,2,2,"ROMU",1,"ROMU",1,"",2011-05-12,"10661","",,"",6,4
"248649108010661","168995107010661",2010,39,4,85,4436,2,1,"LYSA2",1,"LYSA2",1,"",2011-05-12,"10661","",,"",6,4
"248649109010661","168995107010661",2010,39,4,85,4436,2,1,"PHAU7",1,"PHAU7",60,"",2011-05-12,"10661","",,"",6,4
"248649110010661","168995107010661",2010,39,4,85,4436,1,1,"ROMU",1,"ROMU",2,"",2011-05-12,"10661","",,"",6,4
"248649111010661","168995107010661",2010,39,4,85,4436,3,1,"ROMU",1,"ROMU",10,"",2011-05-12,"10661","",,"",6,4
"31295888020004","222443647010661",2011,39,6,69,1991,1,1,"BETH",1,"BETH",4,"",2012-03-19,"20004","",,"",6,5
"31295889020004","222443647010661",2011,39,6,69,1991,2,1,"BETH",1,"BETH",9,"",2012-03-19,"20004","",,"",6,5
"31295890020004","222443647010661",2011,39,6,69,1991,3,2,"BETH",1,"BETH",3,"",2012-03-19,"20004","",,"",6,5
"31295891020004","222443647010661",2011,39,6,69,1991,3,2,"FRAL4",1,"FRAL4",7,"",2012-03-19,"20004","",,"",6,5
"31295892020004","222443647010661",2011,39,6,69,1991,4,1,"FRAL4",1,"FRAL4",20,"",2012-03-19,"20004","",,"",6,5
"31295893020004","222443647010661",2011,39,6,69,1991,2,1,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31295923020004","222443661010661",2011,39,5,109,994,3,2,"ALPE4",1,"ALPE4",1,"",2012-03-19,"20004","",,"",6,5
"31295924020004","222443661010661",2011,39,5,109,994,4,2,"ALPE4",1,"ALPE4",1,"",2012-03-19,"20004","",,"",6,5
"31295925020004","222443661010661",2011,39,5,109,994,4,2,"ELUM",1,"ELUM",12,"",2012-03-19,"20004","",,"",6,5
"31295926020004","222443661010661",2011,39,5,109,994,3,2,"HEMA3",1,"HEMA3",1,"",2012-03-19,"20004","",,"",6,5
"31295927020004","222443661010661",2011,39,5,109,994,4,2,"LOBE",1,"LOBE",1,"",2012-03-19,"20004","",,"",6,5
"31295928020004","222443661010661",2011,39,5,109,994,3,2,"LOJA",1,"LOJA",1,"",2012-03-19,"20004","",,"",6,5
"31295929020004","222443661010661",2011,39,5,109,994,3,2,"LOMA6",1,"LOMA6",1,"",2012-03-19,"20004","",,"",6,5
"31295930020004","222443661010661",2011,39,5,109,994,4,2,"LOMA6",1,"LOMA6",20,"",2012-03-19,"20004","",,"",6,5
"31295931020004","222443661010661",2011,39,5,109,994,4,2,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31295932020004","222443661010661",2011,39,5,109,994,3,2,"ROPS",1,"ROPS",1,"",2012-03-19,"20004","",,"",6,5
"31297284020004","222444281010661",2011,39,1,141,3089,3,1,"AIAL",1,"AIAL",1,"",2012-03-19,"20004","",,"",6,5
"31297285020004","222444281010661",2011,39,1,141,3089,3,1,"LOJA",1,"LOJA",2,"",2012-03-19,"20004","",,"",6,5
"31297286020004","222444281010661",2011,39,1,141,3089,1,1,"ROMU",1,"ROMU",15,"",2012-03-19,"20004","",,"",6,5
"31297287020004","222444281010661",2011,39,1,141,3089,2,1,"ROMU",1,"ROMU",45,"",2012-03-19,"20004","",,"",6,5
"31297288020004","222444281010661",2011,39,1,141,3089,3,1,"ROMU",1,"ROMU",15,"",2012-03-19,"20004","",,"",6,5
"31297289020004","222444281010661",2011,39,1,141,3089,4,1,"ROMU",1,"ROMU",8,"",2012-03-19,"20004","",,"",6,5
"31297306020004","222444289010661",2011,39,1,131,1398,3,1,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"222860259010661","76388928010538",2007,39,1,87,322,2,1,"ROMU",1,"ROMU",8,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222860256010661","76388928010538",2007,39,1,87,322,3,1,"LOJA",1,"LOJA",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222860260010661","76388928010538",2007,39,1,87,322,3,1,"ROMU",1,"ROMU",3,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222860252010661","76388928010538",2007,39,1,87,322,4,1,"AIAL",1,"AIAL",30,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222860253010661","76388928010538",2007,39,1,87,322,4,1,"LIVU",1,"LIVU",2,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222860257010661","76388928010538",2007,39,1,87,322,4,1,"LOJA",1,"LOJA",65,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222860261010661","76388928010538",2007,39,1,87,322,4,1,"ROMU",1,"ROMU",40,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222860068010661","76389772010538",2007,39,5,17,722,4,3,"LOJA",1,"LOJA",1,"",2010-03-01,"10661","",2012-02-29,"20004",6,1
"222860069010661","76389772010538",2007,39,5,17,722,4,3,"LOMA6",1,"LOMA6",16,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222860070010661","76389772010538",2007,39,5,17,722,4,3,"LYNU",1,"LYNU",1,"",2010-03-01,"10661","",2012-02-29,"20004",6,1
"222860071010661","76389772010538",2007,39,5,17,722,4,3,"ROPS",1,"ROPS",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222859562010661","109827735010661",2008,39,4,7,4873,1,1,"ROMU",1,"ROMU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859563010661","109827735010661",2008,39,4,7,4873,4,1,"ROMU",1,"ROMU",5,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859604010661","109828639010661",2008,39,1,15,2715,4,2,"AIAL",1,"AIAL",18,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859605010661","109828639010661",2008,39,1,15,2715,4,2,"LIVU",1,"LIVU",5,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859606010661","109828639010661",2008,39,1,15,2715,4,2,"LOMA6",1,"LOMA6",4,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859607010661","109828639010661",2008,39,1,15,2715,4,2,"ROMU",1,"ROMU",4,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222860147010661","76388882010538",2007,39,1,53,407,3,1,"LOJA",1,"LOJA",15,"",2010-03-01,"10661","",2012-02-28,"20004",6,1
"222859743010661","109828469010661",2008,39,6,101,5792,2,2,"ALPE4",1,"ALPE4",15,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859744010661","109828469010661",2008,39,6,101,5792,2,2,"ROMU",1,"ROMU",7,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859626010661","109828041010661",2008,39,3,31,4927,1,1,"MIVI",1,"MIVI",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859977010661","109829303010661",2008,39,2,167,2110,3,1,"ROMU",1,"ROMU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859975010661","109829303010661",2008,39,2,167,2110,4,1,"LOJA",1,"LOJA",3,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859978010661","109829303010661",2008,39,2,167,2110,4,1,"ROMU",1,"ROMU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859640010661","109829047010661",2008,39,6,39,3977,1,1,"ELUM",1,"ELUM",4,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859642010661","109829047010661",2008,39,6,39,3977,1,1,"LIVU",1,"LIVU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859644010661","109829047010661",2008,39,6,39,3977,2,1,"ROMU",1,"ROMU",2,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859641010661","109829047010661",2008,39,6,39,3977,3,1,"ELUM",1,"ELUM",3,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859643010661","109829047010661",2008,39,6,39,3977,4,1,"LOBE",1,"LOBE",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859799010661","109829117010661",2008,39,3,119,2089,1,1,"BETH",1,"BETH",2,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859801010661","109829117010661",2008,39,3,119,2089,1,1,"LIVU",1,"LIVU",2,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859805010661","109829117010661",2008,39,3,119,2089,1,1,"LOJA",1,"LOJA",4,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859807010661","109829117010661",2008,39,3,119,2089,1,1,"ROMU",1,"ROMU",7,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859811010661","109829117010661",2008,39,3,119,2089,1,1,"ROPS",1,"ROPS",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859802010661","109829117010661",2008,39,3,119,2089,2,1,"LIVU",1,"LIVU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859806010661","109829117010661",2008,39,3,119,2089,2,1,"LONIC",1,"LONIC",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859808010661","109829117010661",2008,39,3,119,2089,2,1,"ROMU",1,"ROMU",5,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859803010661","109829117010661",2008,39,3,119,2089,3,1,"LIVU",1,"LIVU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859809010661","109829117010661",2008,39,3,119,2089,3,1,"ROMU",1,"ROMU",2,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859800010661","109829117010661",2008,39,3,119,2089,4,1,"BETH",1,"BETH",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859804010661","109829117010661",2008,39,3,119,2089,4,1,"LIVU",1,"LIVU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859810010661","109829117010661",2008,39,3,119,2089,4,1,"ROMU",1,"ROMU",2,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859632010661","109829121010661",2008,39,3,31,993,1,1,"ROPS",1,"ROPS",11,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859646010661","109829127010661",2008,39,5,45,2614,1,1,"ROMU",1,"ROMU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859647010661","109829127010661",2008,39,5,45,2614,2,1,"ROMU",1,"ROMU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859645010661","109829127010661",2008,39,5,45,2614,3,1,"ALPE4",1,"ALPE4",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859648010661","109829127010661",2008,39,5,45,2614,3,1,"ROMU",1,"ROMU",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859649010661","109829127010661",2008,39,5,45,2614,4,1,"ROMU",1,"ROMU",5,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859791010661","109829209010661",2008,39,2,115,3640,1,1,"ROMU",1,"ROMU",25,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859792010661","109829209010661",2008,39,2,115,3640,2,2,"ROMU",1,"ROMU",7,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859793010661","109829209010661",2008,39,2,115,3640,3,1,"ROMU",1,"ROMU",18,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859794010661","109829209010661",2008,39,2,115,3640,4,1,"ROMU",1,"ROMU",3,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"222859653010661","109829215010661",2008,39,1,53,3612,4,2,"LOJA",1,"LOJA",1,"",2010-03-01,"10661","",2012-02-28,"20004",6,2
"469332556489998","306266188489998",2016,39,5,27,3456,4,1,"ROMU",1,"ROMU",2,"",2017-05-11,"489998","",,"",7,5
"469332702489998","306266244489998",2016,39,6,147,4302,4,2,"ALPE4",1,"ALPE4",6,"",2017-05-11,"489998","",,"",7,5
"469332703489998","306266244489998",2016,39,6,147,4302,4,2,"BETH",1,"BETH",2,"",2017-05-11,"489998","",,"",7,5
"469332704489998","306266244489998",2016,39,6,147,4302,4,2,"LONIC",1,"LONIC",4,"",2017-05-11,"489998","",,"",7,5
"469332705489998","306266244489998",2016,39,6,147,4302,4,2,"MIVI",1,"MIVI",4,"",2017-05-11,"489998","",,"",7,5
"469332706489998","306266244489998",2016,39,6,147,4302,4,2,"PHAR3",1,"PHAR3",2,"",2017-05-11,"489998","",,"",7,5
"469332707489998","306266244489998",2016,39,6,147,4302,4,2,"ROMU",1,"ROMU",3,"",2017-05-11,"489998","",,"",7,5
"469332767489998","306266313489998",2016,39,4,43,2348,4,1,"LONIC",1,"LONIC",2,"",2017-05-11,"489998","",,"",7,5
"469332768489998","306266313489998",2016,39,4,43,2348,4,1,"PHAU7",1,"PHAU7",60,"",2017-05-11,"489998","",,"",7,5
"469332769489998","306266313489998",2016,39,4,43,2348,1,1,"RHCA3",1,"RHCA3",2,"",2017-05-11,"489998","",,"",7,5
"469332770489998","306266313489998",2016,39,4,43,2348,3,1,"RHCA3",1,"RHCA3",2,"",2017-05-11,"489998","",,"",7,5
"469332771489998","306266313489998",2016,39,4,43,2348,4,1,"RHCA3",1,"RHCA3",5,"",2017-05-11,"489998","",,"",7,5
"469332891489998","306266365489998",2016,39,5,61,2287,1,1,"ALPE4",1,"ALPE4",1,"",2017-05-11,"489998","",,"",7,5
"469332892489998","306266365489998",2016,39,5,61,2287,4,1,"ALPE4",1,"ALPE4",3,"",2017-05-11,"489998","",,"",7,5
"469332893489998","306266365489998",2016,39,5,61,2287,1,1,"CEOR7",1,"CEOR7",1,"",2017-05-11,"489998","",,"",7,5
"469332894489998","306266365489998",2016,39,5,61,2287,2,1,"CEOR7",1,"CEOR7",1,"",2017-05-11,"489998","",,"",7,5
"469332895489998","306266365489998",2016,39,5,61,2287,1,1,"LIVU",1,"LIVU",2,"",2017-05-11,"489998","",,"",7,5
"469332896489998","306266365489998",2016,39,5,61,2287,2,1,"LIVU",1,"LIVU",2,"",2017-05-11,"489998","",,"",7,5
"469332897489998","306266365489998",2016,39,5,61,2287,3,1,"LIVU",1,"LIVU",1,"",2017-05-11,"489998","",,"",7,5
"469332898489998","306266365489998",2016,39,5,61,2287,4,1,"LIVU",1,"LIVU",3,"",2017-05-11,"489998","",,"",7,5
"469332899489998","306266365489998",2016,39,5,61,2287,1,1,"LOJA",1,"LOJA",1,"",2017-05-11,"489998","",,"",7,5
"469332900489998","306266365489998",2016,39,5,61,2287,2,1,"LOJA",1,"LOJA",1,"",2017-05-11,"489998","",,"",7,5
"469332901489998","306266365489998",2016,39,5,61,2287,1,1,"LOMA6",1,"LOMA6",85,"",2017-05-11,"489998","",,"",7,5
"469332902489998","306266365489998",2016,39,5,61,2287,2,1,"LOMA6",1,"LOMA6",70,"",2017-05-11,"489998","",,"",7,5
"469332903489998","306266365489998",2016,39,5,61,2287,3,1,"LOMA6",1,"LOMA6",1,"",2017-05-11,"489998","",,"",7,5
"469332904489998","306266365489998",2016,39,5,61,2287,4,1,"LOMA6",1,"LOMA6",35,"",2017-05-11,"489998","",,"",7,5
"469332905489998","306266365489998",2016,39,5,61,2287,1,1,"ROMU",1,"ROMU",1,"",2017-05-11,"489998","",,"",7,5
"469332906489998","306266365489998",2016,39,5,61,2287,2,1,"ROMU",1,"ROMU",1,"",2017-05-11,"489998","",,"",7,5
"469332907489998","306266365489998",2016,39,5,61,2287,4,1,"ROMU",1,"ROMU",1,"",2017-05-11,"489998","",,"",7,5
"469333081489998","306266415489998",2016,39,2,105,2390,1,1,"LOJA",1,"LOJA",40,"",2017-05-11,"489998","",,"",7,5
"469333082489998","306266415489998",2016,39,2,105,2390,2,1,"LOJA",1,"LOJA",65,"",2017-05-11,"489998","",,"",7,5
"469333083489998","306266415489998",2016,39,2,105,2390,3,1,"LOJA",1,"LOJA",90,"",2017-05-11,"489998","",,"",7,5
"469333084489998","306266415489998",2016,39,2,105,2390,4,1,"LOJA",1,"LOJA",20,"",2017-05-11,"489998","",,"",7,5
"469333085489998","306266415489998",2016,39,2,105,2390,2,1,"MIVI",1,"MIVI",10,"",2017-05-11,"489998","",,"",7,5
"469333086489998","306266415489998",2016,39,2,105,2390,1,1,"ROMU",1,"ROMU",7,"",2017-05-11,"489998","",,"",7,5
"469333087489998","306266415489998",2016,39,2,105,2390,2,1,"ROMU",1,"ROMU",10,"",2017-05-11,"489998","",,"",7,5
"469333088489998","306266415489998",2016,39,2,105,2390,3,1,"ROMU",1,"ROMU",25,"",2017-05-11,"489998","",,"",7,5
"469333089489998","306266415489998",2016,39,2,105,2390,4,1,"ROMU",1,"ROMU",5,"",2017-05-11,"489998","",,"",7,5
"469333090489998","306266415489998",2016,39,2,105,2390,1,1,"ROPS",1,"ROPS",1,"",2017-05-11,"489998","",,"",7,5
"469333091489998","306266415489998",2016,39,2,105,2390,3,1,"ROPS",1,"ROPS",15,"",2017-05-11,"489998","",,"",7,5
"469338514489998","306266116489998",2016,39,1,141,4924,3,1,"AIAL",1,"AIAL",7,"",2017-05-11,"489998","",,"",7,5
"469338515489998","306266116489998",2016,39,1,141,4924,2,2,"CIAR4",1,"CIAR4",1,"",2017-05-11,"489998","",,"",7,5
