"CN","PLT_CN","VVT_CN","INVYR","STATECD","COUNTYCD","PLOT","VEG_FLDSPCD","UNIQUE_SP_NBR","VEG_SPCD","SPECIMEN_COLLECTED","SPECIMEN_LABEL_NBR","SPECIMEN_NOT_COLLECTED_REASON","SPECIMEN_RESOLVED","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","UPDATED_UNKNOWN_SPECIES_DATE"
"20772010760","59873691010538","483010760",2004,39,53,3579,"UNOPPTTH",1,"2PLANT","",,,"","",2005-12-21,"10760","",,"",
"20773010760","59873691010538","483010760",2004,39,53,3579,"UNPOACEAE",1,"2GRAM","",,,"","",2005-12-21,"10760","",,"",
"20774010760","59873691010538","483010760",2004,39,53,3579,"UNRARE",1,"2PLANT","",,,"","",2005-12-21,"10760","",,"",
"20775010760","59873691010538","483010760",2004,39,53,3579,"UNSTAR2",1,"2PLANT","",,,"","",2005-12-21,"10760","",,"",
"20776010760","59873691010538","483010760",2004,39,53,3579,"UNSTRGRS",1,"ELHY","",,,"","",2005-12-21,"10760","",,"",
"20777010760","59873691010538","483010760",2004,39,53,3579,"UNSTRINGY",1,"FESU3","",,,"","",2005-12-21,"10760","",,"",
"20778010760","59873691010538","483010760",2004,39,53,3579,"VEUR",1,"VEUR","",,,"","",2005-12-21,"10760","",,"",
"20779010760","59873691010538","483010760",2004,39,53,3579,"VIOLA",1,"VIOLA","",,,"","",2005-12-21,"10760","",,"",
"20780010760","59873691010538","483010760",2004,39,53,3579,"VIPR",1,"VIPR","",,,"","",2005-12-21,"10760","",,"",
"20781010760","59873691010538","483010760",2004,39,53,3579,"VITIS",1,"VITIS","",,,"","",2005-12-21,"10760","",,"",
"31501010760","59875046010538","748010760",2004,39,59,2535,"ACRU",1,"ACRU","",,,"","",2005-12-21,"10760","",,"",
"31502010760","59875046010538","748010760",2004,39,59,2535,"AGAL5",1,"AGAL5","",,,"","",2005-12-21,"10760","",,"",
"31503010760","59875046010538","748010760",2004,39,59,2535,"AMTR",1,"AMTR","",,,"","",2005-12-21,"10760","",,"",
"31504010760","59875046010538","748010760",2004,39,59,2535,"ASPL",1,"ASPL","",,,"","",2005-12-21,"10760","",,"",
"31505010760","59875046010538","748010760",2004,39,59,2535,"CAAL27",1,"CATO6","",,,"","",2005-12-21,"10760","",2018-12-12,"126144",
"31506010760","59875046010538","748010760",2004,39,59,2535,"CAREX",1,"CAREX","",,,"","",2005-12-21,"10760","",,"",
"31507010760","59875046010538","748010760",2004,39,59,2535,"CIRCA",1,"CIRCA","",,,"","",2005-12-21,"10760","",,"",
"31508010760","59875046010538","748010760",2004,39,59,2535,"COAM3",1,"COAM3","",,,"","",2005-12-21,"10760","",,"",
"31509010760","59875046010538","748010760",2004,39,59,2535,"COFL2",1,"COFL2","",,,"","",2005-12-21,"10760","",,"",
"31510010760","59875046010538","748010760",2004,39,59,2535,"CONVO",1,"CONVO","",,,"","",2005-12-21,"10760","",,"",
"31511010760","59875046010538","748010760",2004,39,59,2535,"DAGL",1,"DAGL","",,,"","",2005-12-21,"10760","",,"",
"31512010760","59875046010538","748010760",2004,39,59,2535,"FAGR",1,"FAGR","",,,"","",2005-12-21,"10760","",,"",
"31513010760","59875046010538","748010760",2004,39,59,2535,"FRAM2",1,"FRAM2","",,,"","",2005-12-21,"10760","",,"",
"31514010760","59875046010538","748010760",2004,39,59,2535,"GALIU",1,"GALIU","",,,"","",2005-12-21,"10760","",,"",
"31515010760","59875046010538","748010760",2004,39,59,2535,"GECA7",1,"GECA7","",,,"","",2005-12-21,"10760","",,"",
"31516010760","59875046010538","748010760",2004,39,59,2535,"IMCA",1,"IMCA","",,,"","",2005-12-21,"10760","",,"",
"31517010760","59875046010538","748010760",2004,39,59,2535,"JUNI",1,"JUNI","",,,"","",2005-12-21,"10760","",,"",
"31518010760","59875046010538","748010760",2004,39,59,2535,"LIBE3",1,"LIBE3","",,,"","",2005-12-21,"10760","",,"",
"31519010760","59875046010538","748010760",2004,39,59,2535,"LITU",1,"LITU","",,,"","",2005-12-21,"10760","",,"",
"31520010760","59875046010538","748010760",2004,39,59,2535,"LYCOPOD",1,"LYCO","",,,"","",2005-12-21,"10760","",,"",
"31521010760","59875046010538","748010760",2004,39,59,2535,"LYQU",1,"LYQU","",,,"","",2005-12-21,"10760","",,"",
"31522010760","59875046010538","748010760",2004,39,59,2535,"ONSE",1,"ONSE","",,,"","",2005-12-21,"10760","",,"",
"31523010760","59875046010538","748010760",2004,39,59,2535,"OSLO",1,"OSLO","",,,"","",2005-12-21,"10760","",,"",
"31524010760","59875046010538","748010760",2004,39,59,2535,"OXALI",1,"OXALI","",,,"","",2005-12-21,"10760","",,"",
"31525010760","59875046010538","748010760",2004,39,59,2535,"PAQU",1,"PAQU","",,,"","",2005-12-21,"10760","",,"",
"31526010760","59875046010538","748010760",2004,39,59,2535,"PAQU2",1,"PAQU2","",,,"","",2005-12-21,"10760","",,"",
"31527010760","59875046010538","748010760",2004,39,59,2535,"PIPU2",1,"PIPU2","",,,"","",2005-12-21,"10760","",,"",
"31528010760","59875046010538","748010760",2004,39,59,2535,"POAC4",1,"POAC4","",,,"","",2005-12-21,"10760","",,"",
"31529010760","59875046010538","748010760",2004,39,59,2535,"POPE3",1,"POPE3","",,,"","",2005-12-21,"10760","",,"",
"31530010760","59875046010538","748010760",2004,39,59,2535,"POSI2",1,"POSI2","",,,"","",2005-12-21,"10760","",,"",
"31531010760","59875046010538","748010760",2004,39,59,2535,"POVI2",1,"POVI2","",,,"","",2005-12-21,"10760","",,"",
"31532010760","59875046010538","748010760",2004,39,59,2535,"PRENA",1,"PRENA","",,,"","",2005-12-21,"10760","",,"",
"31533010760","59875046010538","748010760",2004,39,59,2535,"PRSE2",1,"PRSE2","",,,"","",2005-12-21,"10760","",,"",
"31534010760","59875046010538","748010760",2004,39,59,2535,"QURU",1,"QURU","",,,"","",2005-12-21,"10760","",,"",
"31535010760","59875046010538","748010760",2004,39,59,2535,"ROMU",1,"ROMU","",,,"","",2005-12-21,"10760","",,"",
"31536010760","59875046010538","748010760",2004,39,59,2535,"RUAL",1,"RUAL","",,,"","",2005-12-21,"10760","",,"",
"31537010760","59875046010538","748010760",2004,39,59,2535,"RUOC",1,"RUOC","",,,"","",2005-12-21,"10760","",,"",
"31538010760","59875046010538","748010760",2004,39,59,2535,"SAAL5",1,"SAAL5","",,,"","",2005-12-21,"10760","",,"",
"31539010760","59875046010538","748010760",2004,39,59,2535,"SANIC",1,"SANIC","",,,"","",2005-12-21,"10760","",,"",
"31540010760","59875046010538","748010760",2004,39,59,2535,"SANIC4",1,"SANIC4","",,,"","",2005-12-21,"10760","",,"",
"31541010760","59875046010538","748010760",2004,39,59,2535,"SOLID",1,"SOLID","",,,"","",2005-12-21,"10760","",,"",
"31542010760","59875046010538","748010760",2004,39,59,2535,"TORA2",1,"TORA2","",,,"","",2005-12-21,"10760","",,"",
"31543010760","59875046010538","748010760",2004,39,59,2535,"ULRU",1,"ULRU","",,,"","",2005-12-21,"10760","",,"",
"31544010760","59875046010538","748010760",2004,39,59,2535,"UNPOACEAE",1,"2GRAM","",,,"","",2005-12-21,"10760","",,"",
"31545010760","59875046010538","748010760",2004,39,59,2535,"UNRARE",1,"2PLANT","",,,"","",2005-12-21,"10760","",,"",
"31546010760","59875046010538","748010760",2004,39,59,2535,"UNWIDEGRS",1,"2GL","",,,"","",2005-12-21,"10760","",,"",
"31547010760","59875046010538","748010760",2004,39,59,2535,"VIAC",1,"VIAC","",,,"","",2005-12-21,"10760","",,"",
"31548010760","59875046010538","748010760",2004,39,59,2535,"VIOLA",1,"VIOLA","",,,"","",2005-12-21,"10760","",,"",
"31549010760","59875046010538","748010760",2004,39,59,2535,"VITIS",1,"VITIS","",,,"","",2005-12-21,"10760","",,"",
"27240010760","59875667010538","624010760",2004,39,61,2063,"ACNE2",1,"ACNE2","",,,"","",2005-12-21,"10760","",,"",
"27241010760","59875667010538","624010760",2004,39,61,2063,"ACPA",1,"ACPA","",,,"","",2005-12-21,"10760","",,"",
"27242010760","59875667010538","624010760",2004,39,61,2063,"ACSA3",1,"ACSA3","",,,"","",2005-12-21,"10760","",,"",
"27243010760","59875667010538","624010760",2004,39,61,2063,"AEGL",1,"AEGL","",,,"","",2005-12-21,"10760","",,"",
"27244010760","59875667010538","624010760",2004,39,61,2063,"AGALA",1,"AGALA","",,,"","",2005-12-21,"10760","",,"",
"27245010760","59875667010538","624010760",2004,39,61,2063,"AIAL",1,"AIAL","",,,"","",2005-12-21,"10760","",,"",
"27246010760","59875667010538","624010760",2004,39,61,2063,"ALPE4",1,"ALPE4","",,,"","",2005-12-21,"10760","",,"",
"27247010760","59875667010538","624010760",2004,39,61,2063,"ASTER",1,"ASTER","",,,"","",2005-12-21,"10760","",,"",
"27248010760","59875667010538","624010760",2004,39,61,2063,"ASTR",1,"ASTR","",,,"","",2005-12-21,"10760","",,"",
"27249010760","59875667010538","624010760",2004,39,61,2063,"CAAM18",1,"CAAM18","",,,"","",2005-12-21,"10760","",,"",
"27250010760","59875667010538","624010760",2004,39,61,2063,"CACO15",1,"CACO15","",,,"","",2005-12-21,"10760","",,"",
"27251010760","59875667010538","624010760",2004,39,61,2063,"CAREX",1,"CAREX","",,,"","",2005-12-21,"10760","",,"",
"27252010760","59875667010538","624010760",2004,39,61,2063,"CELAS",1,"CELAS","",,,"","",2005-12-21,"10760","",,"",
"27253010760","59875667010538","624010760",2004,39,61,2063,"CEOC",1,"CEOC","",,,"","",2005-12-21,"10760","",,"",
"27254010760","59875667010538","624010760",2004,39,61,2063,"CRATA",1,"CRATA","",,,"","",2005-12-21,"10760","",,"",
"27255010760","59875667010538","624010760",2004,39,61,2063,"FRAM2",1,"FRAM2","",,,"","",2005-12-21,"10760","",,"",
"27256010760","59875667010538","624010760",2004,39,61,2063,"FRQU",1,"FRQU","",,,"","",2005-12-21,"10760","",,"",
"27257010760","59875667010538","624010760",2004,39,61,2063,"GALIU",1,"GALIU","",,,"","",2005-12-21,"10760","",,"",
"27258010760","59875667010538","624010760",2004,39,61,2063,"GECA7",1,"GECA7","",,,"","",2005-12-21,"10760","",,"",
"27259010760","59875667010538","624010760",2004,39,61,2063,"HYCA3",1,"HYCA3","",,,"","",2005-12-21,"10760","",,"",
"27260010760","59875667010538","624010760",2004,39,61,2063,"IMCA",1,"IMCA","",,,"","",2005-12-21,"10760","",,"",
"27261010760","59875667010538","624010760",2004,39,61,2063,"JUNI",1,"JUNI","",,,"","",2005-12-21,"10760","",,"",
"27262010760","59875667010538","624010760",2004,39,61,2063,"LIBE3",1,"LIBE3","",,,"","",2005-12-21,"10760","",,"",
"27263010760","59875667010538","624010760",2004,39,61,2063,"LONIC",1,"LONIC","",,,"","",2005-12-21,"10760","",,"",
"27264010760","59875667010538","624010760",2004,39,61,2063,"MECA3",1,"MECA3","",,,"","",2005-12-21,"10760","",,"",
"27265010760","59875667010538","624010760",2004,39,61,2063,"PAQU2",1,"PAQU2","",,,"","",2005-12-21,"10760","",,"",
"27266010760","59875667010538","624010760",2004,39,61,2063,"PIPI2",1,"PIPU2","",,,"","",2005-12-21,"10760","",,"",
"27267010760","59875667010538","624010760",2004,39,61,2063,"PIPU2",1,"PIPU2","",,,"","",2005-12-21,"10760","",,"",
"27268010760","59875667010538","624010760",2004,39,61,2063,"POAC4",1,"POAC4","",,,"","",2005-12-21,"10760","",,"",
"27269010760","59875667010538","624010760",2004,39,61,2063,"POLYG4",1,"POLYG4","",,,"","",2005-12-21,"10760","",,"",
"27270010760","59875667010538","624010760",2004,39,61,2063,"PRSE2",1,"PRSE2","",,,"","",2005-12-21,"10760","",,"",
"27271010760","59875667010538","624010760",2004,39,61,2063,"QUMU",1,"QUMU","",,,"","",2005-12-21,"10760","",,"",
"27272010760","59875667010538","624010760",2004,39,61,2063,"RUAL",1,"RUAL","",,,"","",2005-12-21,"10760","",,"",
"27273010760","59875667010538","624010760",2004,39,61,2063,"SMILA2",1,"SMILA2","",,,"","",2005-12-21,"10760","",,"",
"27274010760","59875667010538","624010760",2004,39,61,2063,"TORA2",1,"TORA2","",,,"","",2005-12-21,"10760","",,"",
"27275010760","59875667010538","624010760",2004,39,61,2063,"ULAM",1,"ULAM","",,,"","",2005-12-21,"10760","",,"",
"27276010760","59875667010538","624010760",2004,39,61,2063,"ULRU",1,"ULRU","",,,"","",2005-12-21,"10760","",,"",
"27277010760","59875667010538","624010760",2004,39,61,2063,"UNFERN2",1,"CYSTO","",,,"","",2005-12-21,"10760","",,"",
"27278010760","59875667010538","624010760",2004,39,61,2063,"UNGRS4",1,"FESU3","",,,"","",2005-12-21,"10760","",,"",
"27279010760","59875667010538","624010760",2004,39,61,2063,"UNGRS5",1,"POA","",,,"","",2005-12-21,"10760","",,"",
"27282010760","59875667010538","624010760",2004,39,61,2063,"UNPOACEAE",1,"2GRAM","",,,"","",2005-12-21,"10760","",,"",
"27280010760","59875667010538","624010760",2004,39,61,2063,"UNMUSTRD",1,"IOPI","",,,"","",2005-12-21,"10760","",,"",
"27281010760","59875667010538","624010760",2004,39,61,2063,"UNOPPVINE",1,"2PLANT","",,,"","",2005-12-21,"10760","",,"",
"27283010760","59875667010538","624010760",2004,39,61,2063,"UNRARE",1,"2PLANT","",,,"","",2005-12-21,"10760","",,"",
"27284010760","59875667010538","624010760",2004,39,61,2063,"URDI",1,"URDI","",,,"","",2005-12-21,"10760","",,"",
"27285010760","59875667010538","624010760",2004,39,61,2063,"VIOLA",1,"VIOLA","",,,"","",2005-12-21,"10760","",,"",
"27286010760","59875667010538","624010760",2004,39,61,2063,"VIOLAII",1,"VIOLA","",,,"","",2005-12-21,"10760","",,"",
"27287010760","59875667010538","624010760",2004,39,61,2063,"VITIS",1,"VITIS","",,,"","",2005-12-21,"10760","",,"",
"26527010760","59877102010538","613010760",2004,39,73,5262,"ACMI2",1,"ACMI2","",,,"","",2005-12-21,"10760","",,"",
"26528010760","59877102010538","613010760",2004,39,73,5262,"ACRU",1,"ACRU","",,,"","",2005-12-21,"10760","",,"",
"26529010760","59877102010538","613010760",2004,39,73,5262,"ACSA3",1,"ACSA3","",,,"","",2005-12-21,"10760","",,"",
"26530010760","59877102010538","613010760",2004,39,73,5262,"AMAR2",1,"AMAR2","",,,"","",2005-12-21,"10760","",,"",
"26531010760","59877102010538","613010760",2004,39,73,5262,"AMAR3",1,"AMAR3","",,,"","",2005-12-21,"10760","",,"",
"26532010760","59877102010538","613010760",2004,39,73,5262,"ANTEN",1,"ANTEN","",,,"","",2005-12-21,"10760","",,"",
"26533010760","59877102010538","613010760",2004,39,73,5262,"APCA",1,"APCA","",,,"","",2005-12-21,"10760","",,"",
"26534010760","59877102010538","613010760",2004,39,73,5262,"ASPL",1,"ASPL","",,,"","",2005-12-21,"10760","",,"",
"26535010760","59877102010538","613010760",2004,39,73,5262,"ASTER",1,"ASTER","",,,"","",2005-12-21,"10760","",,"",
"26536010760","59877102010538","613010760",2004,39,73,5262,"BETH",1,"BETH","",,,"","",2005-12-21,"10760","",,"",
"26537010760","59877102010538","613010760",2004,39,73,5262,"BOTRY",1,"BOTRY","",,,"","",2005-12-21,"10760","",,"",
"26538010760","59877102010538","613010760",2004,39,73,5262,"CAAL27",1,"CATO6","",,,"","",2005-12-21,"10760","",2018-12-12,"126144",
"26539010760","59877102010538","613010760",2004,39,73,5262,"CACA18",1,"CACA18","",,,"","",2005-12-21,"10760","",,"",
"26540010760","59877102010538","613010760",2004,39,73,5262,"CACO15",1,"CACO15","",,,"","",2005-12-21,"10760","",,"",
"26541010760","59877102010538","613010760",2004,39,73,5262,"CAREX",1,"CAREX","",,,"","",2005-12-21,"10760","",,"",
"26542010760","59877102010538","613010760",2004,39,73,5262,"CORNUS",1,"CORNU","",,,"","",2005-12-21,"10760","",,"",
"26543010760","59877102010538","613010760",2004,39,73,5262,"CRCA9",1,"CRCA9","",,,"","",2005-12-21,"10760","",,"",
"26544010760","59877102010538","613010760",2004,39,73,5262,"DAGL",1,"DAGL","",,,"","",2005-12-21,"10760","",,"",
"26545010760","59877102010538","613010760",2004,39,73,5262,"DESMO",1,"DESMO","",,,"","",2005-12-21,"10760","",,"",
"26546010760","59877102010538","613010760",2004,39,73,5262,"DIVIV",1,"DIVIV","",,,"","",2005-12-21,"10760","",,"",
"26547010760","59877102010538","613010760",2004,39,73,5262,"DRYOPT",1,"DRYOP","",,,"","",2005-12-21,"10760","",,"",
"26548010760","59877102010538","613010760",2004,39,73,5262,"FAGR",1,"FAGR","",,,"","",2005-12-21,"10760","",,"",
"26549010760","59877102010538","613010760",2004,39,73,5262,"FRAM2",1,"FRAM2","",,,"","",2005-12-21,"10760","",,"",
"26550010760","59877102010538","613010760",2004,39,73,5262,"GACI2",1,"GACI2","",,,"","",2005-12-21,"10760","",,"",
"26551010760","59877102010538","613010760",2004,39,73,5262,"GALIU",1,"GALIU","",,,"","",2005-12-21,"10760","",,"",
"26552010760","59877102010538","613010760",2004,39,73,5262,"GOODYA",1,"GOODY","",,,"","",2005-12-21,"10760","",,"",
"26553010760","59877102010538","613010760",2004,39,73,5262,"HAVI2",1,"HAVI2","",,,"","",2005-12-21,"10760","",,"",
"26554010760","59877102010538","613010760",2004,39,73,5262,"HYPU",1,"HYPU","",,,"","",2005-12-21,"10760","",,"",
"26555010760","59877102010538","613010760",2004,39,73,5262,"LACTU",1,"LACTU","",,,"","",2005-12-21,"10760","",,"",
"26556010760","59877102010538","613010760",2004,39,73,5262,"LEVU",1,"LEVU","",,,"","",2005-12-21,"10760","",,"",
"26557010760","59877102010538","613010760",2004,39,73,5262,"LIBE3",1,"LIBE3","",,,"","",2005-12-21,"10760","",,"",
"26558010760","59877102010538","613010760",2004,39,73,5262,"LITU",1,"LITU","",,,"","",2005-12-21,"10760","",,"",
"26559010760","59877102010538","613010760",2004,39,73,5262,"LOJA",1,"LOJA","",,,"","",2005-12-21,"10760","",,"",
"26560010760","59877102010538","613010760",2004,39,73,5262,"LOSP",1,"LOSP","",,,"","",2005-12-21,"10760","",,"",
"26561010760","59877102010538","613010760",2004,39,73,5262,"LYDI3",1,"LYDI3","",,,"","",2005-12-21,"10760","",,"",
"26562010760","59877102010538","613010760",2004,39,73,5262,"MELIL",1,"MELIL","",,,"","",2005-12-21,"10760","",,"",
"26563010760","59877102010538","613010760",2004,39,73,5262,"ONSE",1,"ONSE","",,,"","",2005-12-21,"10760","",,"",
"26564010760","59877102010538","613010760",2004,39,73,5262,"OPVU",1,"OPVU","",,,"","",2005-12-21,"10760","",,"",
"26565010760","59877102010538","613010760",2004,39,73,5262,"OSLO",1,"OSLO","",,,"","",2005-12-21,"10760","",,"",
"26566010760","59877102010538","613010760",2004,39,73,5262,"OXALI",1,"OXALI","",,,"","",2005-12-21,"10760","",,"",
"26567010760","59877102010538","613010760",2004,39,73,5262,"OXAR",1,"OXAR","",,,"","",2005-12-21,"10760","",,"",
"26568010760","59877102010538","613010760",2004,39,73,5262,"PAQU2",1,"PAQU2","",,,"","",2005-12-21,"10760","",,"",
"26569010760","59877102010538","613010760",2004,39,73,5262,"PIRU",1,"PIRU","",,,"","",2005-12-21,"10760","",,"",
"26570010760","59877102010538","613010760",2004,39,73,5262,"PIST",1,"PIST","",,,"","",2005-12-21,"10760","",,"",
"26571010760","59877102010538","613010760",2004,39,73,5262,"PISY",1,"PISY","",,,"","",2005-12-21,"10760","",,"",
"26572010760","59877102010538","613010760",2004,39,73,5262,"PLANT",1,"PLANT","",,,"","",2005-12-21,"10760","",,"",
"26573010760","59877102010538","613010760",2004,39,73,5262,"POAC4",1,"POAC4","",,,"","",2005-12-21,"10760","",,"",
"26574010760","59877102010538","613010760",2004,39,73,5262,"POBI2",1,"POBI2","",,,"","",2005-12-21,"10760","",,"",
"26575010760","59877102010538","613010760",2004,39,73,5262,"POPE",1,"POPE","",,,"","",2005-12-21,"10760","",,"",
"26576010760","59877102010538","613010760",2004,39,73,5262,"POPULUS",1,"POPUL","",,,"","",2005-12-21,"10760","",,"",
"26577010760","59877102010538","613010760",2004,39,73,5262,"POSI2",1,"POSI2","",,,"","",2005-12-21,"10760","",,"",
"26578010760","59877102010538","613010760",2004,39,73,5262,"PRSE2",1,"PRSE2","",,,"","",2005-12-21,"10760","",,"",
"26579010760","59877102010538","613010760",2004,39,73,5262,"QUAL",1,"QUAL","",,,"","",2005-12-21,"10760","",,"",
"26580010760","59877102010538","613010760",2004,39,73,5262,"QURU",1,"QURU","",,,"","",2005-12-21,"10760","",,"",
"26581010760","59877102010538","613010760",2004,39,73,5262,"QUVE",1,"QUVE","",,,"","",2005-12-21,"10760","",,"",
"26582010760","59877102010538","613010760",2004,39,73,5262,"RHCOL2",1,"RHCOL2","",,,"","",2005-12-21,"10760","",,"",
"26583010760","59877102010538","613010760",2004,39,73,5262,"ROMU",1,"ROMU","",,,"","",2005-12-21,"10760","",,"",
"26584010760","59877102010538","613010760",2004,39,73,5262,"RUAL",1,"RUAL","",,,"","",2005-12-21,"10760","",,"",
"26585010760","59877102010538","613010760",2004,39,73,5262,"RUOC",1,"RUOC","",,,"","",2005-12-21,"10760","",,"",
"26586010760","59877102010538","613010760",2004,39,73,5262,"SAAL5",1,"SAAL5","",,,"","",2005-12-21,"10760","",,"",
"26587010760","59877102010538","613010760",2004,39,73,5262,"SANIC4",1,"SANIC4","",,,"","",2005-12-21,"10760","",,"",
"26588010760","59877102010538","613010760",2004,39,73,5262,"SMILA2",1,"SMILA2","",,,"","",2005-12-21,"10760","",,"",
"26589010760","59877102010538","613010760",2004,39,73,5262,"SOLID",1,"SOLID","",,,"","",2005-12-21,"10760","",,"",
"26590010760","59877102010538","613010760",2004,39,73,5262,"TORA2",1,"TORA2","",,,"","",2005-12-21,"10760","",,"",
"26591010760","59877102010538","613010760",2004,39,73,5262,"TRPR2",1,"TRPR2","",,,"","",2005-12-21,"10760","",,"",
"26592010760","59877102010538","613010760",2004,39,73,5262,"UNMSTRD",1,"2FORB","",,,"","",2005-12-21,"10760","",,"",
"26593010760","59877102010538","613010760",2004,39,73,5262,"UNPOACEAE",1,"2GRAM","",,,"","",2005-12-21,"10760","",,"",
