"CN","ESTN_UNIT_CN","RSCD","EVALID","ESTN_UNIT","STRATUMCD","STRATUM_DESCR","STATECD","P1POINTCNT","P2POINTCNT","EXPNS","ADJ_FACTOR_MACR","ADJ_FACTOR_SUBP","ADJ_FACTOR_MICR","ADJ_FACTOR_CWD","ADJ_FACTOR_FWD_SM","ADJ_FACTOR_FWD_LG","ADJ_FACTOR_DUFF","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ADJ_FACTOR_PILE","ADJ_FACTOR_REGEN_MICR","ADJ_FACTOR_INV_SUBP","ADJ_FACTOR_P2VEG_SUBP","ADJ_FACTOR_GRNDLYR_QUAD"
"10524399105065","107116584010661",24,399105,105,65,"DUMMY ONE PER EXP",39,191,6,6382,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10524399105123","107116584010661",24,399105,105,123,"DUMMY ONE PER EXP",39,122,2,12247,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10724399105026","107116585010661",24,399105,107,26,"DUMMY ONE PER EXP",39,25,2,2506,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10724399105041","107116585010661",24,399105,107,41,"DUMMY ONE PER EXP",39,61,3,4058.6667,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10724399105045","107116585010661",24,399105,107,45,"DUMMY ONE PER EXP",39,44,2,4404,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10724399105076","107116585010661",24,399105,107,76,"DUMMY ONE PER EXP",39,1493,40,7466,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10924399105036","107116586010661",24,399105,109,36,"DUMMY ONE PER EXP",39,52,3,3489,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10924399105063","107116586010661",24,399105,109,63,"DUMMY ONE PER EXP",39,62,2,6189,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10924399105096","107116586010661",24,399105,109,96,"DUMMY ONE PER EXP",39,1710,36,9500,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"3324399105045","107116548010661",24,399105,33,45,"DUMMY ONE PER EXP",39,44,2,4382,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"3324399105065","107116548010661",24,399105,33,65,"DUMMY ONE PER EXP",39,894,28,6389,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"3324399105070","107116548010661",24,399105,33,70,"DUMMY ONE PER EXP",39,172,5,6876,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"71111418010538","197833530010661",24,395551,929,4,"Population 929 Stratum 4",39,2972957,7,6558.6065,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111419010538","197833530010661",24,395551,929,5,"Population 929 Stratum 5",39,4685081,11,6577.266,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111420010538","197833530010661",24,395551,929,6,"Population 929 Stratum 6",39,2925387,7,6453.6628,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111421010538","197833530010661",24,395551,929,7,"Population 929 Stratum 7",39,1751902,4,6763.4892,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111423010538","197833531010661",24,395551,999,2,"Population 999 Stratum 2",39,11721787,6,4606.5451,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111424010538","197833531010661",24,395551,999,3,"Population 999 Stratum 3",39,74698655,29,6073.6188,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111422010538","197833531010661",24,395551,999,1,"Population 999 Stratum 1",39,13579558,7,4574.2547,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114645010538","197833532010661",24,395552,1,1,"Population 1 Stratum 1",39,33685145,9,13986.8956,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114646010538","197833532010661",24,395552,1,2,"Population 1 Stratum 2",39,7899328,4,7379.9867,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114647010538","197833532010661",24,395552,1,3,"Population 1 Stratum 3",39,10115906,5,7560.6686,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114648010538","197833532010661",24,395552,1,4,"Population 1 Stratum 4",39,14471625,7,7725.8217,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114649010538","197833532010661",24,395552,1,5,"Population 1 Stratum 5",39,33827996,20,6320.7949,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114650010538","197833533010661",24,395552,7,1,"Population 7 Stratum 1",39,19071910,13,6595.3746,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114651010538","197833533010661",24,395552,7,2,"Population 7 Stratum 2",39,8230529,5,7400.2497,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114652010538","197833533010661",24,395552,7,3,"Population 7 Stratum 3",39,13733016,7,8819.7549,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114653010538","197833533010661",24,395552,7,4,"Population 7 Stratum 4",39,9248246,5,8315.3014,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114654010538","197833533010661",24,395552,7,5,"Population 7 Stratum 5",39,13461335,7,8645.2732,0,1.0769,1.0769,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114655010538","197833533010661",24,395552,7,6,"Population 7 Stratum 6",39,15750394,8,8850.9536,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114656010538","197833533010661",24,395552,7,7,"Population 7 Stratum 7",39,20504570,10,9218.055,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114657010538","197833534010661",24,395552,9,1,"Population 9 Stratum 1",39,11715977,6,5970.1495,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114658010538","197833534010661",24,395552,9,2,"Population 9 Stratum 2",39,15708333,4,12006.8214,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114659010538","197833534010661",24,395552,9,3,"Population 9 Stratum 3",39,11216059,4,8573.1069,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71114660010538","197833534010661",24,395552,9,4,"Population 9 Stratum 4",39,8928662,4,6824.7121,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111387010538","197833524010661",24,395551,923,7,"Population 923 Stratum 7",39,30507623,21,7068.6889,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111388010538","197833525010661",24,395551,924,1,"Population 924 Stratum 1",39,31569629,21,9494.6712,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111389010538","197833525010661",24,395551,924,2,"Population 924 Stratum 2",39,6175260,5,7800.3661,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111390010538","197833525010661",24,395551,924,3,"Population 924 Stratum 3",39,16647183,13,8087.7393,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111391010538","197833525010661",24,395551,924,4,"Population 924 Stratum 4",39,10273533,8,8110.7231,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111392010538","197833525010661",24,395551,924,5,"Population 924 Stratum 5",39,4771236,4,7533.5669,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111393010538","197833525010661",24,395551,924,6,"Population 924 Stratum 6",39,6498089,6,6840.1267,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111394010538","197833525010661",24,395551,924,7,"Population 924 Stratum 7",39,24065070,22,6908.6659,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111395010538","197833526010661",24,395551,926,1,"Population 926 Stratum 1",39,23564092,8,11911.5012,0,1.0667,1.0667,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111396010538","197833526010661",24,395551,926,2,"Population 926 Stratum 2",39,7055412,5,5706.3467,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111397010538","197833526010661",24,395551,926,3,"Population 926 Stratum 3",39,11413073,4,11538.4741,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111398010538","197833526010661",24,395551,926,4,"Population 926 Stratum 4",39,9883341,4,9991.9342,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111399010538","197833526010661",24,395551,926,5,"Population 926 Stratum 5",39,11938347,5,9655.6157,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111400010538","197833526010661",24,395551,926,6,"Population 926 Stratum 6",39,36145735,19,7693.2392,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111401010538","197833527010661",24,395551,927,1,"Population 927 Stratum 1",39,34542564,35,7526.6668,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111402010538","197833527010661",24,395551,927,2,"Population 927 Stratum 2",39,27455647,25,8375.444,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111403010538","197833527010661",24,395551,927,3,"Population 927 Stratum 3",39,4197886,4,8003.6265,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111404010538","197833527010661",24,395551,927,4,"Population 927 Stratum 4",39,10368082,10,7907.0518,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111405010538","197833527010661",24,395551,927,5,"Population 927 Stratum 5",39,9105535,8,8680.2382,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111406010538","197833527010661",24,395551,927,6,"Population 927 Stratum 6",39,6136048,7,6685.084,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111407010538","197833527010661",24,395551,927,7,"Population 927 Stratum 7",39,8194238,8,7811.5056,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111408010538","197833529010661",24,395551,928,1,"Population 928 Stratum 1",39,70295689,103,8359.2562,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111409010538","197833529010661",24,395551,928,2,"Population 928 Stratum 2",39,6650418,8,10182.0477,0,1.0043,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111410010538","197833529010661",24,395551,928,3,"Population 928 Stratum 3",39,8326605,7,14569.5485,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111411010538","197833529010661",24,395551,928,4,"Population 928 Stratum 4",39,3039523,4,9307.255,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111412010538","197833529010661",24,395551,928,5,"Population 928 Stratum 5",39,3179951,5,7789.8051,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111413010538","197833529010661",24,395551,928,6,"Population 928 Stratum 6",39,4140633,8,6339.4696,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111414010538","197833529010661",24,395551,928,7,"Population 928 Stratum 7",39,4367181,6,8915.0978,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111415010538","197833530010661",24,395551,929,1,"Population 929 Stratum 1",39,83527967,150,8599.271,0,1.005,1.005,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111416010538","197833530010661",24,395551,929,2,"Population 929 Stratum 2",39,1613397,4,6228.7692,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"668291482126144","669599368126144",24,391803,8,5,"Canopy cover 81 - 100",39,4069592,115,7.8700543860046635290444421141749299054E03,0,1.01321585903083700440528634361233480176E00,1.01321585611985548020804400703876496944E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291499126144","669599369126144",24,391803,12,1,"Canopy cover 0 - 5",39,26828903,990,6.02687853963839188361029898115803072992E03,0,1.0002525890376357666077292245516544582E00,1.00025258903125564457550784098237330178E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291500126144","669599369126144",24,391803,12,2,"Canopy cover 6 - 50",39,3375419,103,7.2881144572241768558660509065973213855E03,0,1.00980392156862745098039215686274509804E00,1.00980391676278590059514676708491809563E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291503126144","669599369126144",24,391803,12,3,"Canopy cover 51 - 65",39,601224,22,6.0776872256088839518495157166563617614E03,0,1.0137255986158053464748884327128878936E00,1.01268619616652243560236416195614148147E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291502126144","669599369126144",24,391803,12,4,"Canopy cover 66 - 80",39,1235364,44,6.2440587882196097580041923923458392304E03,0,1.02325581395348837209302325581395348837E00,1.02325578691187568386548387734432866939E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291501126144","669599369126144",24,391803,12,5,"Canopy cover 81 - 100",39,1340074,39,7.6416807953549626353519731857530407747E03,0,1.07032296309306869826772345050167958373E00,1.0758620689655172413793103448275862069E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291511126144","669599370126144",24,391803,19,12345,"Canopy cover 0 - 100",39,1068723,55,4.3214290909090909090909090909090909091E03,0,1.01128641089099808407279787887368486859E00,1.01410995717690226284808171882418560056E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291506126144","669599371126144",24,391803,15,12345,"Canopy cover 0 - 100",39,650534,25,5787.016,0,1.05504040277222416232429620892332071857E00,1.05814731103605319518162040446622817042E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291474126144","669599372126144",24,391803,7,1,"Canopy cover 0 - 5",39,4218147,154,6.0915201164289322565506949066714820332E03,0,1.01183917539049436228178932588514574098E00,1.01149425287356321839080459770114942529E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291475126144","669599372126144",24,391803,7,2,"Canopy cover 6 - 50",39,2655199,68,8.6838608584241374679792728581826775972E03,0,1.01353326248544910652669986481269776919E00,1.01492537313432835820895522388059701493E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291478126144","669599372126144",24,391803,7,3,"Canopy cover 51 - 65",39,682497,21,7.22780030408713696026396991204972723891E03,0,1.03703703703703703703703703703703703704E00,1.03703703703703703703703703703703703704E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291476126144","669599372126144",24,391803,7,4,"Canopy cover 66 - 80",39,1255513,39,7.1594770269824206727697403903281202774E03,0,1.03597076437376231377429384646647638452E00,1.03311256085260870688165107175425711639E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291477126144","669599372126144",24,391803,7,5,"Canopy cover 81 - 100",39,4755385,162,6.52822872382073334731505670765635016944E03,0,1.03934012839052481519642877764675539975E00,1.04012841091492776886035313001605136437E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291504126144","669599373126144",24,391803,13,12345,"Canopy cover 0 - 100",39,845899,32,5878.8625,0,1,1,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291507126144","669599374126144",24,391803,16,5,"Canopy cover 81 - 100",39,453711,19,5.31068502059198090842080828542888276211E03,0,1,1,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291508126144","669599374126144",24,391803,16,1234,"Canopy cover 0 - 80",39,450959,14,7.1636417577680259100003316126322305371E03,0,1,1,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291505126144","669599375126144",24,391803,14,12345,"Canopy cover 0 - 100",39,456486,16,6345,0,1.01587301587301587301587301587301587302E00,1.01587301587301587301587301587301587302E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291509126144","669599376126144",24,391803,17,12345,"Canopy cover 0 - 100",39,350445,13,5.99516923076923076923076923076923076921E03,0,1,1,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291510126144","669599377126144",24,391803,18,12345,"Canopy cover 0 - 100",39,374197,14,5.9442357142857142857142857142857142857E03,0,1.08199597342927030964406196745510682778E00,1.07692292899436731852438745310105172875E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291470126144","669599378126144",24,391803,3,12345,"Canopy cover 0 - 100",39,135791,4,7549.875,0,1,1,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291472126144","669599379126144",24,391803,5,12345,"Canopy cover 0 - 100",39,126971,6,4.70628333333333333333333333333333333332E03,0,1,1,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291489126144","669599380126144",24,391803,10,1,"Canopy cover 0 - 5",39,10745914,385,6.20736600683451497767436415020388013979E03,0,1.00195185413455731069893879642558253575E00,1.00195185426154847104749512036434612882E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291490126144","669599380126144",24,391803,10,2,"Canopy cover 6 - 50",39,4167444,131,7074.947142721166189128185746586900283,0,1.00963390951177080698057668967693840521E00,1.00963391136801541425818882466281310212E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291493126144","669599380126144",24,391803,10,3,"Canopy cover 51 - 65",39,1335289,43,6.9060789403984649160583967126313199072E03,0,1.04992836680590425996226362114189476666E00,1.05202894792212049890637920995072589997E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291492126144","669599380126144",24,391803,10,4,"Canopy cover 66 - 80",39,2165618,63,7.6447981957958074537878207353252021342E03,0,1.07692307692307692307692307692307692308E00,1.07692307692307692307692307692307692308E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291491126144","669599380126144",24,391803,10,5,"Canopy cover 81 - 100",39,3635592,118,6.8520078889827889986477432576270145656E03,0,1.08180207980945622966465066517048001738E00,1.08399938818339616089674308709246101392E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291473126144","669599381126144",24,391803,6,12345,"Canopy cover 0 - 100",39,345578,13,5911.9,0,1,1,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291484126144","669599382126144",24,391803,9,1,"Canopy cover 0 - 5",39,4010396,129,6.9138869992310008277642121524682302339E03,0,1.01375245579567779960707269155206286837E00,1.01375245579567779960707269155206286837E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291485126144","669599382126144",24,391803,9,2,"Canopy cover 6 - 50",39,2520418,84,6.672952224326078554919765874836709144E03,0,1.01595716534899760494359477375168154367E00,1.01818181818181818181818181818181818182E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291488126144","669599382126144",24,391803,9,3,"Canopy cover 51 - 65",39,1021714,39,5.8262547003010141935100332499548633019E03,0,1.06672059528441419640091437042669480254E00,1.0690071054663917401437265426756271333E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291487126144","669599382126144",24,391803,9,4,"Canopy cover 66 - 80",39,2019708,54,8.3180122360324736489475805176181006539E03,0,1.02863118714515795679558526733457848504E00,1.02857142857142857142857142857142857143E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668291486126144","669599382126144",24,391803,9,5,"Canopy cover 81 - 100",39,5033822,159,7.04085595093281235229619908267734357019E03,0,1.04780408436009072401779487653457580492E00,1.04875420862095747301684042017446916712E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144",,,,,
"668295614126144","669600094126144",24,391807,1,12,"Canopy cover 0 - 100",39,1086369,3,8.05342333333333333333333333333333333333E04,0,1,1,1,1,1,1,"",2019-06-13,"126144","",2019-06-14,"126144",1,,,,
"668295615126144","669600095126144",24,391807,2,1,"Canopy cover 0 - 5",39,61326344,280,4.87095093624683719682739946619605710103E04,0,1.0008936550491510277033065236818588025E00,1.0008936550491510277033065236818588025E00,1.0008936550491510277033065236818588025E00,1.0008936550491510277033065236818588025E00,1.0008936550491510277033065236818588025E00,1.0008936550491510277033065236818588025E00,"",2019-06-13,"126144","",2019-06-14,"126144",1.0008936550491510277033065236818588025E00,,,,
"668295616126144","669600095126144",24,391807,2,2,"Canopy cover 6 - 100",39,51862297,206,55989.84164324687305283146356626718503,0,1.05114880920811255423864072212331161391E00,1.05312454024851305716461227118913925545E00,1.05143671362226937131779662177464656648E00,1.05102040816326530612244897959183673469E00,1.05102040816326530612244897959183673469E00,1.05172413793103448275862068965517241379E00,"",2019-06-13,"126144","",2019-06-14,"126144",1.05143671362226937131779662177464656648E00,,,,
"668295618126144","669600096126144",24,391807,4,12,"Canopy cover 0 - 100",39,1068723,4,59419.625,0,1,1,1,1,1,1,"",2019-06-13,"126144","",2019-06-14,"126144",1,,,,
"668295617126144","669600097126144",24,391807,3,12,"Canopy cover 0 - 100",39,3582231,15,53111.34,0,1.00407944089108167938578720196328322464E00,1,1.00520051656139902022025755803891455673E00,1.01694915254237288135593220338983050847E00,1.01694915254237288135593220338983050847E00,1.00840336134453781512605042016806722689E00,"",2019-06-13,"126144","",2019-06-14,"126144",1.00520051656139902022025755803891455673E00,,,,
