"CN","EVAL_CN","RSCD","EVALID","ESTN_UNIT","ESTN_UNIT_DESCR","STATECD","AREALAND_EU","AREATOT_EU","AREA_USED","AREA_SOURCE","P1PNTCNT_EU","P1SOURCE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"197833105010661","197832095010661",24,395441,53,"Population 53",39,282233,0,282233,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833106010661","197832095010661",24,395441,59,"Population 59",39,334018.7,0,334018.7,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833148010661","197832096010661",24,395442,1,"Population 1",39,373701.9,0,373701.9,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833149010661","197832096010661",24,395442,7,"Population 7",39,449561.3,0,449561.3,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833150010661","197832096010661",24,395442,9,"Population 9",39,305744.3,0,305744.3,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833151010661","197832096010661",24,395442,13,"Population 13",39,343904.2,0,343904.2,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833152010661","197832096010661",24,395442,15,"Population 15",39,314725.6,0,314725.6,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833153010661","197832096010661",24,395442,19,"Population 19",39,252590.8,0,252590.8,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833154010661","197832096010661",24,395442,25,"Population 25",39,289273.9,0,289273.9,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833156010661","197832096010661",24,395442,29,"Population 29",39,340772.2,0,340772.2,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833158010661","197832096010661",24,395442,31,"Population 31",39,361004.5,0,361004.5,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833159010661","197832096010661",24,395442,35,"Population 35",39,293433.1,0,293433.1,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833160010661","197832096010661",24,395442,53,"Population 53",39,282233,0,282233,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833161010661","197832096010661",24,395442,59,"Population 59",39,334018.7,0,334018.7,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833162010661","197832096010661",24,395442,67,"Population 67",39,258256.9,0,258256.9,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833163010661","197832096010661",24,395442,71,"Population 71",39,354099.3,0,354099.3,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833164010661","197832096010661",24,395442,75,"Population 75",39,270714.8,0,270714.8,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833165010661","197832096010661",24,395442,79,"Population 79",39,267370.1,0,267370.1,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833166010661","197832096010661",24,395442,81,"Population 81",39,262149.2,0,262149.2,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833167010661","197832096010661",24,395442,83,"Population 83",39,337358.8,0,337358.8,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833168010661","197832096010661",24,395442,87,"Population 87",39,220552.4,0,220552.4,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833169010661","197832096010661",24,395442,99,"Population 99",39,265757.8,0,265757.8,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833187010661","197832096010661",24,395442,912,"Population 912",39,1351593.8,0,1351593.8,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833170010661","197832096010661",24,395442,105,"Population 105",39,274830.5,0,274830.5,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833171010661","197832096010661",24,395442,111,"Population 111",39,267149.9,0,267149.9,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833190010661","197832096010661",24,395442,915,"Population 915",39,1384253.9,0,1384253.9,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833194010661","197832096010661",24,395442,916,"Population 916",39,1109070.5,0,1109070.5,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833195010661","197832096010661",24,395442,917,"Population 917",39,817931.1,0,817931.1,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833196010661","197832096010661",24,395442,919,"Population 919",39,801584.3,0,801584.3,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833197010661","197832096010661",24,395442,921,"Population 921",39,1512569.8,0,1512569.8,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833198010661","197832096010661",24,395442,923,"Population 923",39,486575,0,486575,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833199010661","197832096010661",24,395442,924,"Population 924",39,631582.2,0,631582.2,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833200010661","197832096010661",24,395442,926,"Population 926",39,404394.8,0,404394.8,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833480010661","197832100010661",24,395551,15,"Population 15",39,314726,0,314726,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833481010661","197832100010661",24,395551,19,"Population 19",39,252591,0,252591,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833482010661","197832100010661",24,395551,25,"Population 25",39,289274,0,289274,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833201010661","197832096010661",24,395442,927,"Population 927",39,762633.9,0,762633.9,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833202010661","197832096010661",24,395442,928,"Population 928",39,1224831.4,0,1224831.4,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833203010661","197832096010661",24,395442,929,"Population 929",39,1544262.4,0,1544262.4,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833204010661","197832096010661",24,395442,999,"Population 999",39,235793.5,0,235793.5,"Pixel count",100000000,"Simple random sample","",2009-04-30,"10661","",,""
"197833476010661","197832100010661",24,395551,1,"Population 1",39,373702,0,373702,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833483010661","197832100010661",24,395551,29,"Population 29",39,340772,0,340772,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833484010661","197832100010661",24,395551,31,"Population 31",39,361005,0,361005,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833485010661","197832100010661",24,395551,35,"Population 35",39,293433,0,293433,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833486010661","197832100010661",24,395551,53,"Population 53",39,282233,0,282233,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833487010661","197832100010661",24,395551,59,"Population 59",39,334019,0,334019,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833488010661","197832100010661",24,395551,67,"Population 67",39,258257,0,258257,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833489010661","197832100010661",24,395551,71,"Population 71",39,354099,0,354099,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833490010661","197832100010661",24,395551,75,"Population 75",39,270715,0,270715,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833491010661","197832100010661",24,395551,79,"Population 79",39,267370,0,267370,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833492010661","197832100010661",24,395551,81,"Population 81",39,262149,0,262149,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833493010661","197832100010661",24,395551,83,"Population 83",39,337359,0,337359,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833494010661","197832100010661",24,395551,87,"Population 87",39,220552,0,220552,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833495010661","197832100010661",24,395551,99,"Population 99",39,265758,0,265758,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833496010661","197832100010661",24,395551,105,"Population 105",39,274830,0,274830,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833497010661","197832100010661",24,395551,111,"Population 111",39,267150,0,267150,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833498010661","197832100010661",24,395551,119,"Population 119",39,425360,0,425360,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833500010661","197832100010661",24,395551,121,"Population 121",39,254644,0,254644,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833501010661","197832100010661",24,395551,131,"Population 131",39,282551,0,282551,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833502010661","197832100010661",24,395551,141,"Population 141",39,440585,0,440585,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833503010661","197832100010661",24,395551,145,"Population 145",39,379941,0,379941,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833504010661","197832100010661",24,395551,155,"Population 155",39,394546,0,394546,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833505010661","197832100010661",24,395551,157,"Population 157",39,363248,0,363248,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833506010661","197832100010661",24,395551,163,"Population 163",39,263291,0,263291,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833507010661","197832100010661",24,395551,901,"Population 901",39,589600,0,589600,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833508010661","197832100010661",24,395551,905,"Population 905",39,478442,0,478442,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833509010661","197832100010661",24,395551,906,"Population 906",39,584991,0,584991,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833511010661","197832100010661",24,395551,907,"Population 907",39,579272,0,579272,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833512010661","197832100010661",24,395551,908,"Population 908",39,724155,0,724155,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833513010661","197832100010661",24,395551,910,"Population 910",39,559766,0,559766,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833514010661","197832100010661",24,395551,911,"Population 911",39,900286,0,900286,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833515010661","197832100010661",24,395551,912,"Population 912",39,1351594,0,1351594,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833516010661","197832100010661",24,395551,915,"Population 915",39,1384254,0,1384254,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833517010661","197832100010661",24,395551,916,"Population 916",39,1109071,0,1109071,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833521010661","197832100010661",24,395551,917,"Population 917",39,817931,0,817931,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833522010661","197832100010661",24,395551,919,"Population 919",39,801584,0,801584,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833523010661","197832100010661",24,395551,921,"Population 921",39,1512570,0,1512570,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833524010661","197832100010661",24,395551,923,"Population 923",39,486575,0,486575,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833525010661","197832100010661",24,395551,924,"Population 924",39,631582,0,631582,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833526010661","197832100010661",24,395551,926,"Population 926",39,404395,0,404395,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833527010661","197832100010661",24,395551,927,"Population 927",39,762634,0,762634,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833529010661","197832100010661",24,395551,928,"Population 928",39,1224831,0,1224831,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833530010661","197832100010661",24,395551,929,"Population 929",39,1544262,0,1544262,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833531010661","197832100010661",24,395551,999,"Population 999",39,235794,0,235794,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833532010661","197832101010661",24,395552,1,"Population 1",39,373702,0,373702,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833533010661","197832101010661",24,395552,7,"Population 7",39,449561,0,449561,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833534010661","197832101010661",24,395552,9,"Population 9",39,305744,0,305744,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833535010661","197832101010661",24,395552,13,"Population 13",39,343904,0,343904,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833536010661","197832101010661",24,395552,15,"Population 15",39,314726,0,314726,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833537010661","197832101010661",24,395552,19,"Population 19",39,252591,0,252591,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833538010661","197832101010661",24,395552,25,"Population 25",39,289274,0,289274,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833539010661","197832101010661",24,395552,29,"Population 29",39,340772,0,340772,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833540010661","197832101010661",24,395552,31,"Population 31",39,361005,0,361005,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833541010661","197832101010661",24,395552,35,"Population 35",39,293433,0,293433,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833542010661","197832101010661",24,395552,53,"Population 53",39,282233,0,282233,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833543010661","197832101010661",24,395552,59,"Population 59",39,334019,0,334019,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833544010661","197832101010661",24,395552,67,"Population 67",39,258257,0,258257,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833545010661","197832101010661",24,395552,71,"Population 71",39,354099,0,354099,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833546010661","197832101010661",24,395552,75,"Population 75",39,270715,0,270715,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833547010661","197832101010661",24,395552,79,"Population 79",39,267370,0,267370,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833548010661","197832101010661",24,395552,81,"Population 81",39,262149,0,262149,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833549010661","197832101010661",24,395552,83,"Population 83",39,337359,0,337359,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833550010661","197832101010661",24,395552,87,"Population 87",39,220552,0,220552,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833551010661","197832101010661",24,395552,99,"Population 99",39,265758,0,265758,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833553010661","197832101010661",24,395552,105,"Population 105",39,274830,0,274830,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833554010661","197832101010661",24,395552,111,"Population 111",39,267150,0,267150,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833555010661","197832101010661",24,395552,119,"Population 119",39,425360,0,425360,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833556010661","197832101010661",24,395552,121,"Population 121",39,254644,0,254644,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833557010661","197832101010661",24,395552,131,"Population 131",39,282551,0,282551,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
"197833558010661","197832101010661",24,395552,141,"Population 141",39,440585,0,440585,"Pixel count",100000000,"Stratified sampling estimation","",2009-04-30,"10661","",,""
